file name,proportion_weight,filing_time,cik
E:/ALLEXTRACTED_FILINGS\1141391_10Q_2023_0001141391-23-000131.json,0.0009423715342000533,2023-07-27,1141391
E:/ALLEXTRACTED_FILINGS\1145197_10Q_2023_0001145197-23-000039.json,0.0007558179824744732,2023-05-05,1145197
E:/ALLEXTRACTED_FILINGS\1145197_10Q_2023_0001145197-23-000059.json,0.0007049046729570702,2023-08-09,1145197
E:/ALLEXTRACTED_FILINGS\11544_10Q_2020_0000011544-20-000030.json,0.0008817587992671267,2020-05-04,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2020_0000011544-20-000087.json,0.0008654454627955483,2020-08-03,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2020_0000011544-20-000143.json,0.0007526735359791372,2020-11-05,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2021_0000011544-21-000018.json,0.0008203148445492591,2021-05-05,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2021_0000011544-21-000046.json,0.0007096201863905779,2021-08-02,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2021_0000011544-21-000078.json,0.0007175549613723974,2021-11-04,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2022_0000011544-22-000016.json,0.0006936297766523799,2022-05-03,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2022_0000011544-22-000027.json,0.000678334559942453,2022-08-02,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2022_0000011544-22-000032.json,0.0006737594649331251,2022-11-04,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2023_0000011544-23-000008.json,0.0007580992977372751,2023-05-04,11544
E:/ALLEXTRACTED_FILINGS\11544_10Q_2023_0000011544-23-000018.json,0.0006155512157993378,2023-08-03,11544
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2019_0001156039-19-000007.json,0.0012106466039820607,2019/4/24,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2019_0001156039-19-000016.json,0.001089878772345716,2019-10-23,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2020_0001156039-20-000028.json,0.001362079341969063,2020-04-29,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2020_0001156039-20-000070.json,0.0012838965335131955,2020-07-29,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2020_0001156039-20-000089.json,0.0012145741825607952,2020-10-28,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2021_0001156039-21-000041.json,0.0012906060633811425,2021-04-21,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2021_0001156039-21-000075.json,0.0012457709653182325,2021-07-21,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2021_0001156039-21-000091.json,0.001154126270309097,2021-10-20,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2022_0001156039-22-000051.json,0.0012255607429012929,2022-04-20,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2022_0001156039-22-000081.json,0.0011345906495649333,2022-07-20,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2022_0001156039-22-000084.json,0.0010861777064162552,2022-10-19,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2023_0001156039-23-000054.json,0.001244603092104412,2023-04-19,1156039
E:/ALLEXTRACTED_FILINGS\1156039_10Q_2023_0001156039-23-000088.json,0.0012136414095953246,2023-07-19,1156039
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2019_0001156375-19-000039.json,0.0010038723185022387,2019/5/8,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2019_0001156375-19-000114.json,0.0009025958876601347,2019-11-06,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2020_0001156375-20-000039.json,0.0010363829782190656,2020-05-06,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2020_0001156375-20-000079.json,0.0010783238918692002,2020-08-05,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2020_0001156375-20-000119.json,0.0009403763277992804,2020-11-04,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2021_0001156375-21-000052.json,0.0007569719113560976,2021-05-05,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2021_0001156375-21-000093.json,0.000642752134369738,2021-08-05,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2021_0001156375-21-000167.json,0.000682664267099988,2021-11-03,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2022_0001156375-22-000158.json,0.000694656885400986,2022-05-04,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2022_0001156375-22-000215.json,0.0007645400002420413,2022-08-03,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2022_0001156375-22-000312.json,0.0007742347016505065,2022-11-02,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2023_0001156375-23-000066.json,0.000858379338719918,2023-05-03,1156375
E:/ALLEXTRACTED_FILINGS\1156375_10Q_2023_0001156375-23-000129.json,0.0008358153461097279,2023-08-02,1156375
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2019_0001158449-19-000119.json,0.0006660331276612528,2019/5/22,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2019_0001158449-19-000199.json,0.0005106318670422096,2019-11-12,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2020_0001158449-20-000149.json,0.0011598920896121693,2020-05-19,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2020_0001158449-20-000204.json,0.0007389488926776199,2020-08-18,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2020_0001158449-20-000259.json,0.0007622330972210784,2020-11-10,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2021_0001158449-21-000132.json,0.000604413951278452,2021-06-02,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2021_0001158449-21-000176.json,0.0005787543398122214,2021-08-24,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2021_0001158449-21-000213.json,0.0005226961516547817,2021-11-16,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2022_0001158449-22-000176.json,0.0005134828127828638,2022-05-24,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2022_0001158449-22-000235.json,0.0004905747036769451,2022-08-24,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2022_0001158449-22-000268.json,0.0005123744314468589,2022-11-16,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2023_0001158449-23-000142.json,0.0005228203306563984,2023-06-06,1158449
E:/ALLEXTRACTED_FILINGS\1158449_10Q_2023_0001158449-23-000204.json,0.0004454660823373023,2023-08-23,1158449
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2019_0001193125-19-134334.json,0.0011174019632061623,2019/5/2,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2019_0001193125-19-279997.json,0.0011451155042694345,2019-10-31,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2020_0001562762-20-000162.json,0.00029425496315348387,2020-05-05,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2020_0001562762-20-000267.json,0.0002629859638048816,2020-08-04,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2020_0001562762-20-000367.json,0.000342524714240845,2020-11-03,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2021_0001562762-21-000193.json,0.00021553291416347606,2021-05-06,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2021_0001562762-21-000304.json,0.00020544182467826115,2021-08-05,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2021_0001562762-21-000409.json,0.00022230373432915597,2021-11-04,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2022_0001163165-22-000006.json,0.0012135376961340959,2022-05-05,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2022_0001163165-22-000013.json,0.0012568096088307263,2022-08-04,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2022_0001163165-22-000017.json,0.0012456149363572876,2022-11-03,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2023_0001163165-23-000011.json,0.0015160549724582582,2023-05-04,1163165
E:/ALLEXTRACTED_FILINGS\1163165_10Q_2023_0001163165-23-000023.json,0.001349024223167591,2023-08-03,1163165
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2019_0001558370-19-003261.json,0.001094881017348699,2019/4/25,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2019_0001558370-19-009890.json,0.0007960380680243435,2019-11-05,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2020_0001164727-20-000132.json,0.0011401602942262173,2020-05-05,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2020_0001164727-20-000178.json,0.0008581361050498532,2020-07-30,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2020_0001164727-20-000228.json,0.00081869862867861,2020-10-29,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2021_0001164727-21-000114.json,0.0009887271245648552,2021-04-29,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2021_0001164727-21-000194.json,0.0009095526861156879,2021-07-22,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2021_0001164727-21-000235.json,0.0009154483413832737,2021-10-28,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2022_0001164727-22-000017.json,0.0010028206874034586,2022-04-22,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2022_0001164727-22-000024.json,0.000832063680532106,2022-07-25,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2022_0001164727-22-000035.json,0.0008373660635723455,2022-11-01,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2023_0001164727-23-000021.json,0.001106223554699145,2023-04-27,1164727
E:/ALLEXTRACTED_FILINGS\1164727_10Q_2023_0001164727-23-000034.json,0.0012615408494148876,2023-07-20,1164727
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2019_0001166691-19-000010.json,0.0003037662216379403,2019/4/25,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2019_0001166691-19-000020.json,0.00030090011927828397,2019-10-24,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2020_0001166691-20-000017.json,0.0007467195416175543,2020-04-30,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2020_0001166691-20-000024.json,0.0007588610831637231,2020-07-30,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2020_0001166691-20-000032.json,0.0007215357733813969,2020-10-29,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2021_0001166691-21-000020.json,0.0005454977129719546,2021-04-29,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2021_0001166691-21-000029.json,0.0005589788967490839,2021-07-29,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2021_0001166691-21-000036.json,0.00047741813753736747,2021-10-28,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2022_0001166691-22-000018.json,0.00046028291911033456,2022-04-28,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2022_0001166691-22-000030.json,0.00046730587249065996,2022-07-28,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2022_0001166691-22-000039.json,0.00045225958121779573,2022-10-27,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2023_0001166691-23-000024.json,0.00046715973780334834,2023-04-27,1166691
E:/ALLEXTRACTED_FILINGS\1166691_10Q_2023_0001166691-23-000032.json,0.0004432770943993001,2023-07-27,1166691
E:/ALLEXTRACTED_FILINGS\1168054_10Q_2019_0001168054-19-000011.json,0.0006677752402009939,2019/5/10,1168054
E:/ALLEXTRACTED_FILINGS\1168054_10Q_2019_0001168054-19-000022.json,0.0006406833243674197,2019-11-05,1168054
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2018_0001170010-19-000004.json,0.0005747157865460574,2019/1/8,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2019_0001170010-19-000148.json,0.0005827015856821787,2019-10-04,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2019_0001170010-20-000002.json,0.000605563257288853,2020-01-07,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2020_0001170010-20-000131.json,0.0008697858427482753,2020-07-01,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2020_0001170010-20-000176.json,0.0009054345274132822,2020-10-05,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2020_0001170010-21-000003.json,0.000873910139720392,2021-01-06,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2021_0001170010-21-000116.json,0.0006999313425333434,2021-06-28,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2021_0001170010-21-000179.json,0.0006714432571810913,2021-10-01,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2021_0001170010-22-000004.json,0.0006834253447352415,2022-01-06,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2022_0001170010-22-000063.json,0.0006858287600458334,2022-06-27,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2022_0001170010-22-000097.json,0.0007064126767889,2022-09-30,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2022_0001170010-23-000006.json,0.0007590525969636223,2023-01-06,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2023_0001170010-23-000065.json,0.0009223528679956208,2023-06-26,1170010
E:/ALLEXTRACTED_FILINGS\1170010_10Q_2023_0001170010-23-000114.json,0.0008590213585775628,2023-09-29,1170010
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2019_0001174922-19-000065.json,0.0015520296224814452,2019/5/9,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2019_0001174922-19-000115.json,0.0011964086942237017,2019-11-06,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2020_0001174922-20-000085.json,0.0014472610082746757,2020-05-08,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2020_0001174922-20-000143.json,0.001443365060716759,2020-08-06,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2020_0001174922-20-000199.json,0.0014654535953774971,2020-11-09,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2021_0001174922-21-000057.json,0.0013759351421822892,2021-05-10,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2021_0001174922-21-000104.json,0.0011886320048897225,2021-08-09,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2021_0001174922-21-000160.json,0.0011766267993581167,2021-11-09,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2022_0001174922-22-000085.json,0.0012303788072988864,2022-05-10,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2022_0001174922-22-000130.json,0.0011524194919265679,2022-08-09,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2022_0001174922-22-000149.json,0.0011162489528523747,2022-11-09,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2023_0001174922-23-000105.json,0.0010742836302884773,2023-05-09,1174922
E:/ALLEXTRACTED_FILINGS\1174922_10Q_2023_0001174922-23-000135.json,0.0009590606380036562,2023-08-09,1174922
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2019_0001175454-19-000017.json,0.0008643965403648551,2019/5/10,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2019_0001175454-19-000024.json,0.000823717559913708,2019-11-12,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2020_0001175454-20-000020.json,0.001089285060817916,2020-05-11,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2020_0001175454-20-000033.json,0.0009756254606789749,2020-08-10,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2020_0001175454-20-000046.json,0.000970285566967654,2020-11-09,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2021_0001175454-21-000028.json,0.0011355348448611646,2021-05-10,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2021_0001175454-21-000039.json,0.0010175354321846227,2021-08-09,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2021_0001175454-21-000047.json,0.0010417090139415326,2021-11-09,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2022_0001628280-22-013388.json,0.0016989299677514927,2022-05-09,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2022_0001628280-22-022016.json,0.0015425375325855634,2022-08-09,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2022_0001628280-22-028729.json,0.0014821789556954052,2022-11-08,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2023_0001628280-23-017203.json,0.0011966893839274362,2023-05-10,1175454
E:/ALLEXTRACTED_FILINGS\1175454_10Q_2023_0001628280-23-028574.json,0.0011464240492794237,2023-08-09,1175454
E:/ALLEXTRACTED_FILINGS\1179929_10Q_2022_0001179929-22-000080.json,0.0009568704115595933,2022-04-28,1179929
E:/ALLEXTRACTED_FILINGS\1179929_10Q_2022_0001179929-22-000112.json,0.0007488631656342436,2022-07-28,1179929
E:/ALLEXTRACTED_FILINGS\1179929_10Q_2022_0001179929-22-000172.json,0.0008243013552474747,2022-10-27,1179929
E:/ALLEXTRACTED_FILINGS\1179929_10Q_2023_0001179929-23-000069.json,0.0008682711667384962,2023-04-27,1179929
E:/ALLEXTRACTED_FILINGS\1179929_10Q_2023_0001179929-23-000098.json,0.0008832560939834857,2023-07-27,1179929
E:/ALLEXTRACTED_FILINGS\12208_10Q_2020_0000012208-20-000039.json,0.0020937792364367006,2020-07-31,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2020_0000012208-20-000055.json,0.0020961455497626818,2020-10-30,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2021_0000012208-21-000024.json,0.0021174011085470924,2021-04-30,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2021_0000012208-21-000039.json,0.00213479602036622,2021-07-30,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2021_0000012208-21-000050.json,0.00213244194281983,2021-10-29,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2022_0000012208-22-000026.json,0.002132786651536964,2022-04-29,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2022_0000012208-22-000046.json,0.0019418568773844646,2022-07-29,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2022_0000012208-22-000071.json,0.0018662044491231384,2022-10-28,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2023_0000012208-23-000047.json,0.0021088920413523966,2023-05-05,12208
E:/ALLEXTRACTED_FILINGS\12208_10Q_2023_0000012208-23-000063.json,0.002011435591063517,2023-08-04,12208
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2018_0001260221-19-000007.json,0.0004985613272523846,2019/2/6,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2019_0001260221-19-000016.json,0.0004252715775231871,2019/5/8,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2019_0001260221-20-000008.json,0.0005520642767164232,2020-02-04,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2020_0001260221-20-000050.json,0.0006539141354141416,2020-05-05,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2020_0001260221-20-000087.json,0.0007469044742996625,2020-08-04,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2021_0001260221-21-000027.json,0.0007362534306887523,2021-02-09,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2021_0001260221-21-000060.json,0.0006368885416969849,2021-05-11,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2021_0001260221-21-000110.json,0.0006230401841609248,2021-08-10,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2022_0001260221-22-000013.json,0.000716005201135819,2022-02-08,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2022_0001260221-22-000026.json,0.0006737245988340856,2022-05-10,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2022_0001260221-22-000053.json,0.0006353221422058953,2022-08-09,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2022_0001260221-23-000007.json,0.0009186577492391703,2023-02-07,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2023_0001260221-23-000040.json,0.0007845828405095405,2023-05-09,1260221
E:/ALLEXTRACTED_FILINGS\1260221_10Q_2023_0001260221-23-000058.json,0.000702071822669682,2023-08-08,1260221
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2019_0001262039-19-000014.json,0.002488903538119418,2019/5/8,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2019_0001262039-19-000033.json,0.0023878241971205328,2019-10-31,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2020_0001262039-20-000032.json,0.0025470793180410825,2020-05-07,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2020_0001262039-20-000053.json,0.002447170204290751,2020-08-06,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2020_0001262039-20-000067.json,0.0024288057634000316,2020-11-06,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2021_0001262039-21-000014.json,0.00257299805749338,2021-05-03,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2021_0001262039-21-000022.json,0.0024633356808766546,2021-08-02,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2021_0001262039-21-000030.json,0.002323538255496487,2021-11-08,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2022_0001262039-22-000019.json,0.002481392224269892,2022-05-06,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2022_0001262039-22-000029.json,0.002374430490461437,2022-08-05,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2022_0001262039-22-000038.json,0.0023415066588462763,2022-11-07,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2023_0001262039-23-000021.json,0.0024983711663857937,2023-05-08,1262039
E:/ALLEXTRACTED_FILINGS\1262039_10Q_2023_0001262039-23-000032.json,0.002437274184928931,2023-08-07,1262039
E:/ALLEXTRACTED_FILINGS\12659_10Q_2019_0001574842-19-000007.json,0.0013753627342411225,2019/3/8,12659
E:/ALLEXTRACTED_FILINGS\12659_10Q_2019_0001574842-19-000041.json,0.0014747225213869201,2019-12-06,12659
E:/ALLEXTRACTED_FILINGS\12659_10Q_2020_0001574842-20-000013.json,0.0014154992185141679,2020-03-09,12659
E:/ALLEXTRACTED_FILINGS\12659_10Q_2020_0001574842-20-000033.json,0.0017410211598080443,2020-09-03,12659
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2019_0001267238-19-000015.json,0.0008646501433236364,2019-11-07,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2019_0001628280-19-006272.json,0.0005617040184217997,2019/5/8,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2020_0001267238-20-000018.json,0.0008772320984931148,2020-05-08,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2020_0001267238-20-000040.json,0.0008164625543298966,2020-08-07,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2020_0001267238-20-000055.json,0.0007492397504765511,2020-11-05,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2021_0001267238-21-000016.json,0.0007410465683786487,2021-05-06,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2021_0001267238-21-000035.json,0.0005838067988422262,2021-08-05,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2021_0001267238-21-000045.json,0.0005883442361251716,2021-11-04,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2022_0001267238-22-000017.json,0.0007401826820057016,2022-05-05,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2022_0001267238-22-000031.json,0.0010254365875073679,2022-08-04,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2022_0001267238-22-000040.json,0.0009944921420909291,2022-11-03,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2023_0001267238-23-000029.json,0.0009977403529241905,2023-05-04,1267238
E:/ALLEXTRACTED_FILINGS\1267238_10Q_2023_0001267238-23-000041.json,0.0008547718615925935,2023-08-03,1267238
E:/ALLEXTRACTED_FILINGS\1274494_10Q_2023_0001274494-23-000010.json,0.0010332411161070043,2023-04-27,1274494
E:/ALLEXTRACTED_FILINGS\1274494_10Q_2023_0001274494-23-000022.json,0.0009350570121821352,2023-07-27,1274494
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2019_0001564590-19-013062.json,0.0005221413516110121,2019/4/25,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2019_0001564590-19-037845.json,0.00046111931823654775,2019-10-25,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2020_0001564590-20-020511.json,0.0006643971116362446,2020-05-01,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2020_0001564590-20-033405.json,0.0006991822854599737,2020-07-24,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2020_0001564590-20-049336.json,0.0007692339779747321,2020-10-30,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2021_0000950170-21-002319.json,0.0004903515716015468,2021-10-26,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2021_0001564590-21-021356.json,0.0005179221640787313,2021-04-28,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2021_0001564590-21-038311.json,0.00048089002752320885,2021-07-27,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2022_0000950170-22-006389.json,0.00044841528646040593,2022-04-27,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2022_0000950170-22-013225.json,0.0004673715881884085,2022-07-27,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2022_0000950170-22-020175.json,0.0004541936552722598,2022-10-26,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2023_0000950170-23-015318.json,0.0004558512705400733,2023-04-27,1278021
E:/ALLEXTRACTED_FILINGS\1278021_10Q_2023_0000950170-23-035159.json,0.0004589677889237748,2023-07-27,1278021
E:/ALLEXTRACTED_FILINGS\1279363_10Q_2019_0001279363-19-000017.json,0.0012874528537967992,2019/4/30,1279363
E:/ALLEXTRACTED_FILINGS\1279363_10Q_2019_0001279363-19-000035.json,0.0015088267286606028,2019-10-30,1279363
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2021_0001437749-21-011491.json,0.0019512253647294006,2021-05-10,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2021_0001437749-21-019111.json,0.0018847831006981997,2021-08-09,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2021_0001437749-21-025711.json,0.0018782524557106634,2021-11-08,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2022_0001437749-22-011721.json,0.0019220137834890958,2022-05-10,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2022_0001437749-22-019150.json,0.0018735986523563896,2022-08-05,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2022_0001437749-22-026581.json,0.0018820972938863962,2022-11-09,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2023_0001437749-23-012797.json,0.002090821770820984,2023-05-05,1280452
E:/ALLEXTRACTED_FILINGS\1280452_10Q_2023_0001437749-23-022148.json,0.00205861409709458,2023-08-04,1280452
E:/ALLEXTRACTED_FILINGS\1281761_10Q_2019_0001281761-19-000045.json,0.0011950033191524632,2019/5/8,1281761
