dates,Filenames,tfidf,hawkish,dovish,Neutral,Negative,Positive,GT10,GT2,2s10s_Spread,Gold_Prices,VIX,SP500,quintile
2016-02-10,fischer20160210a.txt,24.87412656799464,0.15909983,0.56043804,0.965799104083668,0.0019999248774679,0.032200985672799,0.04793289394847218,0.04069767441860469,0.053287461773700376,0.03412356321839092,-0.03385317611259036,0.0069767693022151096,3
2016-02-23,fischer20160223a.txt,5.049262998635423,0.19841933,0.55036163,0.7259042103375707,0.2471144275477854,0.0269813540819866,-0.00348229831688915,-0.010869565217391314,0.00046268828983519913,0.004939479153930939,-0.08913250714966639,0.01583848183753458,3
2016-02-26,powell20160226a.txt,10.137934091492149,0.13149883,0.5302868,0.8758651815753963,0.0028266392135784,0.1213082030507004,-0.015314804310833758,-0.02389937106918241,-0.008162531500655504,0.012431955274385788,0.03735487127713286,-0.008120941454274755,4
2016-02-26,brainard20160226a.txt,9.965243020308804,0.08589778,0.5617956,0.5301598531160769,0.0582803887887816,0.4115597628801229,-0.015314804310833758,-0.02389937106918241,-0.008162531500655504,0.012431955274385788,0.03735487127713286,-0.008120941454274755,5
2016-03-07,brainard20160307a.txt,16.655835401558708,0.18801,0.5916084,0.764812523355324,0.0021036746766185,0.233083784361096,-0.015731515469323557,-0.017621145374449355,-0.014116134742010084,-0.011125752566419093,0.05706051873198838,-0.006244504835744544,5
2016-03-07,fischer20160307a.txt,21.24635229490996,0.12037133,0.50395596,0.8856456082452226,0.0007270491230344,0.1136273399800605,-0.015731515469323557,-0.017621145374449355,-0.014116134742010084,-0.011125752566419093,0.05706051873198838,-0.006244504835744544,4
2016-03-16,FOMCpresconf20160316.txt,15.3535252149381,0.20434098,0.64840776,0.6067055533842548,0.0899544057060468,0.3033400547447736,-0.018334206390780473,-0.023337222870478434,-0.014437176370828383,-0.005678893051474252,-0.06470980653769183,0.011029883288444224,5
2016-03-16,FOMCminutes20160316.txt,19.95851061508079,0.1412206,0.54898655,0.8523329388598263,0.0180016931163149,0.1296653704456453,-0.018334206390780473,-0.023337222870478434,-0.014437176370828383,-0.005678893051474252,-0.06470980653769183,0.011029883288444224,4
2016-03-29,yellen20160329a.txt,16.447387061336517,0.24365582,0.59381795,0.6206536325043999,0.045262079966455,0.3340842802159993,-0.018847006651884716,-0.08015267175572525,0.027845957862252302,-0.007607470616647919,0.009406657018813241,0.0023016919625693127,5
2016-04-14,brainard20160414a.txt,7.442196546739643,0.12536453,0.5042889,0.999652910232544,0.0002321931257029,0.0001148666742665,-0.011712214166201846,-0.03255208333333336,0.0038681113602223507,0.0037462639161487663,-0.02696793002915459,0.005550274152814961,1
2016-04-27,FOMCminutes20160427.txt,24.00528424693525,0.1368418,0.5413367,0.8028856969826544,0.1040734593999028,0.0930408269200901,-0.009719222462203032,-0.04273504273504264,0.017573717011141122,0.03828772786014147,0.140159767610748,-0.014247189938667831,4
2016-05-20,tarullo20160520a.txt,12.474626592245489,0.12692833,0.51624507,0.9993511624634266,0.0004253621909811,0.0002234699359178,-0.0016313213703098922,0.023917995444191365,-0.025027629253916498,-0.0022763941916004323,0.04078947368421059,-0.002085444764949033,1
2016-06-03,brainard20160603a.txt,14.563052105717292,0.21858284,0.691625,0.4878722476229692,0.0019342653831699,0.5101934908937741,0.021751910640799482,0.029715762273901835,0.013501117278088498,0.0009162514065261796,0.013363028953229376,0.004897266962979779,5
2016-06-06,yellen20160606a.txt,16.66768381250907,0.27758473,0.57311803,0.6640645784540943,0.0361933201040503,0.2997420939827862,-0.020138089758342876,-0.025094102885821853,-0.015222935762252832,0.01402026755745422,0.03150183150183148,0.004603182880521111,5
2016-06-15,FOMCpresconf20160615.txt,15.871354297011871,0.22896862,0.66938806,0.6947855515671628,0.0477203050769666,0.2574941395030778,0.022886204704386542,0.03422619047619034,0.014119858457434522,0.005341590865105547,-0.03624627606752733,-0.0001351677528362057,5
2016-06-15,FOMCminutes20160615.txt,18.0444533964949,0.13391969,0.5380185,0.8560896006453297,0.0336207181595534,0.110289677022197,0.022886204704386542,0.03422619047619034,0.014119858457434522,0.005341590865105547,-0.03624627606752733,-0.0001351677528362057,4
2016-06-21,powell20160621a.txt,5.716815214905478,0.13185412,0.53496546,0.9993877013524374,0.0002488401393444,0.0003634354458578,0.02343292325717635,0.02091503267973858,0.025603044502704057,-0.008895057250102494,-0.06655844155844158,0.011690363349131157,2
2016-06-22,fischer20160622a.txt,14.894288873027104,0.11090304,0.5196907,0.994522325694561,0.0018263297806697,0.0036513132072286,-0.07413997627520759,-0.15570469798657718,-0.009567450472685932,0.039116425265751584,0.21681624940954178,-0.023035795631638132,2
2016-06-28,powell20160628a.txt,12.759909372632409,0.13960744,0.5262834,0.7307100843638181,0.0449278933985624,0.2243620248133083,0.002726653033401502,-0.05040650406504069,0.04088518652832105,0.007707026277071885,-0.16639999999999996,0.030828696177477525,5
2016-07-12,tarullo20160712a.txt,15.247773245483042,0.10720684,0.53571415,0.9947156459093094,0.0040270792724186,0.001257268106201,0.01654533421575125,-0.02173913043478247,0.04931415384690359,0.0015977796114320826,-0.05387453874538748,0.0053946304608436845,2
2016-07-27,FOMCminutes20160727.txt,20.97015184255645,0.13578139,0.54505086,0.8689114304588121,0.0727765547198942,0.0583120152587071,-0.029372496662216314,-0.08749999999999993,0.023841073221012584,0.00835770998746347,-0.07482462977396732,0.003240129605184199,3
2016-08-26,yellen20160826a.txt,25.1760238378694,0.13121514,0.52926326,0.6340592163995518,0.0315180513806318,0.3344227306683583,-0.042944785276073524,-0.04383886255924162,-0.04269442117586347,0.001665178098366646,-0.05201465201465207,0.005228119352340273,5
2016-09-12,brainard20160912a.txt,13.236108578403902,0.11861564,0.53005195,0.49283653037513,0.0879233538409393,0.4192401194561492,0.020432692307692325,-0.015544041450777216,0.052448422969778384,-0.0036751969393440994,0.1965699208443272,-0.015409626500666955,5
2016-09-21,FOMCminutes20160921.txt,22.251929248805062,0.13356186,0.53416765,0.8430016660001048,0.0771255803964118,0.0798727539408117,-0.01997578692493942,-0.025773195876288683,-0.014176872271097653,0.0017900342278510395,-0.07593984962406027,0.0007258034690632807,4
2016-09-21,FOMCpresconf20160921.txt,19.84677936806844,0.3078912,0.5720521,0.5603188824257813,0.2385933008498978,0.2010878134670201,-0.01997578692493942,-0.025773195876288683,-0.014176872271097653,0.0017900342278510395,-0.07593984962406027,0.0007258034690632807,5
2016-09-26,tarullo20160926a.txt,33.79066642880805,0.1220684,0.5005109,0.9720817542076112,0.0005923769681248,0.0273258742431062,-0.00757097791798108,0.029891304347826116,-0.040362704978361454,-0.012265032325572765,-0.1455172413793103,0.01177484739760495,3
2016-09-27,fischer20160927a.txt,6.1145316981464735,0.13548057,0.5175587,0.9360441650663104,0.0002836158975177,0.063672240606268,0.0025690430314707796,-0.01075268817204302,0.013958126849135269,-0.005236114878100266,0.07022900763358779,-0.004074206108531169,3
2016-09-29,yellen20160929a.txt,0.9080042190692108,0.13856675,0.5267608,0.9992942810058594,0.0005424394573007,0.0001632905962954,0.03971812940422809,0.07744565217391311,0.006980616540277336,-0.006642077599460744,-0.03209700427960052,0.004681260546782254,1
2016-09-29,powell20160929a.txt,11.982417925808164,0.11857824,0.5026258,0.9933340820399198,0.0002871472328975,0.0063787597887726,0.03971812940422809,0.07744565217391311,0.006980616540277336,-0.006642077599460744,-0.03209700427960052,0.004681260546782254,3
2016-10-05,fischer20161005a.txt,11.5660443802566,0.1166491,0.62848043,0.5480626641240504,0.001577263063934,0.4503600972062226,0.00939518496770406,-0.0023980815347721847,0.020061946709267916,-0.007712041678178145,0.03772132409545806,-0.002773494835002633,5
2016-10-07,brainard20161007a.txt,7.917979462808164,0.13907161,0.52406114,0.9996370300650596,0.0002536544798203,0.0001093087666959,0.0,0.0,0.0,0.002044420402838454,-0.007418397626112733,0.004605941292820895,1
2016-10-14,yellen20161014a.txt,18.207737177463464,0.10379438,0.5238496,0.8985225651413202,0.0005544372246367,0.1009229919331846,-0.01778765981100613,-0.023894862604540046,-0.012028236409746011,0.003852825271975841,0.0055831265508684775,-0.0030380031692749197,4
2016-10-17,fischer20161017a.txt,15.075304740989496,0.16069089,0.6429373,0.6975598057642028,0.0038317227712964,0.2986084887829334,-0.013016411997736226,-0.024479804161566594,-0.0027952922059129087,0.010654138631206045,-0.11104256631708825,0.00836585939336937,5
2016-10-21,tarullo20161021a.txt,18.9239713780118,0.11732167,0.52514243,0.999558113515377,0.0002306860042153,0.0002111874305228,0.017281105990783426,0.020606060606060624,0.01490225033539133,-0.0015949970784706834,-0.02398800599700152,0.0047497618113546275,1
2016-11-02,FOMCminutes20161102.txt,14.275651257810576,0.13209185,0.5402453,0.7689443702499071,0.1285634638450574,0.102492177762421,-0.014420410427066014,-0.041514041514041415,0.00831527101605228,0.00636176463784209,0.16511387163561084,-0.006082156782367569,4
2016-11-04,fischer20161104a.txt,4.10860752530631,0.20720321,0.57822925,0.5700875902548432,0.3323701399688919,0.0975422216773343,0.02813731007315703,0.04458598726114639,0.014995827773724242,-0.01794553507118435,-0.1688138605064416,0.022223501088635106,4
2016-11-11,fischer20161111a.txt,12.564247721425422,0.11997586,0.49117243,0.6504334608408888,0.2512303785884536,0.0983361661232525,0.051603905160390616,0.09487459105779712,0.019578633061921178,-0.0051236518849175575,0.02187720536344393,-0.00011550278361708518,4
2016-11-15,fischer20161115a.txt,14.968981434192694,0.1373479,0.5331627,0.9931118871484484,0.000975660361811,0.0059124482941115,0.037837837837837666,0.053266331658291505,0.024597476181575848,-0.01001847435970469,-0.0014958863126402077,0.003086603772719568,3
2016-11-17,brainard20161117a.txt,10.576931504095445,0.13660276,0.53751165,0.998398583382368,0.0003064772045036,0.0012949294673489,0.005208333333333338,0.020992366412213758,-0.007437801909277471,-0.0018003650055080107,-0.06966292134831459,0.005056878452028213,2
2016-11-18,powell20161118a.txt,15.310402312169929,0.12617859,0.6204105,0.8443903215982786,0.004596130347208,0.1510135590026894,-0.016977928692699505,0.0,-0.03098120767371458,0.005248822326536289,-0.03346303501945523,0.007461386864659125,4
2016-11-21,fischer20161121a.txt,8.532853112695912,0.17440005,0.6529631,0.7087133610388264,0.0016269850428216,0.2896596373058855,0.01511226252158901,0.05140186915887844,-0.0161419638894485,-0.021338626125198754,0.0008051529790660054,0.0029751885650856455,5
2016-11-29,powell20161129a.txt,12.74146730556945,0.18317097,0.5585601,0.4979603004587047,0.1158895905699704,0.3861501059667823,0.06849912739965097,0.05509641873278242,0.08085599217804275,-0.013986249379370612,0.09069767441860464,-0.006159679950649954,5
2016-11-30,powell20161130a.txt,13.264382203286084,0.12937729,0.5171623,0.979277953505516,0.0005555014442506,0.0201665366184897,0.0008396305625523844,-0.015246636771300363,0.015422019615969038,0.0036055233549267115,0.05926481620405095,-0.0031198693838940736,3
2016-12-02,tarullo20161202a.txt,38.846528537140856,0.119499475,0.5756613,0.9895085990428923,0.0018568172573313,0.008634590892391,0.004614093959731594,0.021857923497267777,-0.010242062498736711,-0.005987617098256333,-0.14022662889518406,0.005821300668354761,3
2016-12-02,brainard20161202a.txt,13.13337258701457,0.11864501,0.51281476,0.999551127354304,0.0002751445487471,0.0001737340941569,0.004614093959731594,0.021857923497267777,-0.010242062498736711,-0.005987617098256333,-0.14022662889518406,0.005821300668354761,1
2016-12-14,FOMCminutes20161214.txt,12.337476981332086,0.13745815,0.53906184,0.8732167011012837,0.0929731848211341,0.0338101119390446,0.008164852255054396,-0.011820330969267063,0.02747062888735326,-0.00706067632004894,-0.07505686125852921,0.002125789959525653,3
2016-12-14,FOMCpresconf20161214.txt,14.501977124824704,0.50939566,0.56398886,0.6901395610882901,0.1491602542366308,0.1607001918608148,0.008164852255054396,-0.011820330969267063,0.02747062888735326,-0.00706067632004894,-0.07505686125852921,0.002125789959525653,4
2016-12-19,yellen20161219a.txt,5.755334153681571,0.17683253,0.56363237,0.994944043457508,0.0033319562062388,0.0017240222296095,-0.0011815675462781069,-0.027777777777777804,0.023413164362893,-0.005798578469702547,-0.03757472245943649,0.0011712551877763547,2
2017-01-17,brainard20170117a.txt,8.165620170757178,0.122770004,0.53114146,0.7130477557299085,0.0350710634408572,0.2518811856683057,0.06405846947549441,0.0597920277296362,0.06791346646185345,-0.010040507119557649,0.07666385846672284,-0.0018519416726560012,5
2017-01-18,yellen20170118a.txt,11.940872975375443,0.13177124,0.5101679,0.5674305266467854,0.1509002645587315,0.2816692133805191,0.015637860082304448,-0.02616516762060509,0.05813263742181357,0.0049987544631736125,-0.07532051282051291,-0.00025529405032810885,5
2017-01-19,yellen20170119a.txt,17.998573541822196,0.22992659,0.5654092,0.9109534580132056,0.0288215664306711,0.0602249752711063,-0.031111111111111093,-0.06377759607522492,0.0009389626340819209,0.011105116819521194,-0.07902973395931141,0.0006670524674313902,3
2017-02-01,FOMCminutes20170201.txt,15.717410106803568,0.13896874,0.5430194,0.93636179307387,0.03593112521949,0.0277070847490297,-0.0020234722784297425,-0.012355848434925785,0.008323403672740646,0.008645771341665043,-0.07112616426756985,0.007839266521901204,3
2017-02-22,powell20170222a.txt,9.533539264987382,0.2120519,0.55840945,0.8151442696742545,0.0028814666326401,0.1819742641395847,-0.04183927091963545,-0.05993431855500817,-0.023298158043744285,0.015960369795707266,-0.022998296422487186,0.0019129684021635086,4
2017-03-01,brainard20170301a.txt,12.882250099362096,0.25321582,0.57184356,0.5737066572675338,0.3159591300410774,0.1103342274123301,0.01018744906275465,0.016329704510108792,0.0038446053026085203,-0.01190695292432532,-0.12599681020733638,-0.005359021018714897,4
2017-03-03,yellen20170303a.txt,16.516811227039188,0.1867733,0.5804412,0.4270506039247266,0.1938695673352413,0.3790798174395604,0.008874546187978942,0.0,0.0183148182598618,-0.007709688130157662,0.025547445255474394,-0.0032772164221692344,5
2017-03-15,FOMCminutes20170315.txt,16.447641075930463,0.14067374,0.5409389,0.9399211547736612,0.0362155659045778,0.0238632818401518,0.0028067361668001893,0.01306687163720225,-0.0073902758292781374,0.007689280912876579,-0.030094582975064607,-0.0029388829729254744,3
2017-03-15,FOMCpresconf20170315.txt,11.572874597956725,0.56008667,0.55093205,0.6030366117801432,0.2450850304329916,0.1518783514534747,0.0028067361668001893,0.01306687163720225,-0.0073902758292781374,0.007689280912876579,-0.030094582975064607,-0.0029388829729254744,4
2017-03-23,yellen20170323a.txt,5.083588873566201,0.122814834,0.5062234,0.9996112704277038,0.000196347333258,0.0001923599280416,-0.01694214876033055,0.0007974481658691307,-0.03592616187694044,0.007757789913266828,-0.047256097560975555,-0.0018627768589404299,1
2017-03-28,powell20170328a.txt,22.028050647625243,0.14407137,0.5348533,0.9478980791019764,0.046308024365173,0.0057938967377259,0.000826787928896147,-0.01533742331288345,0.019492881963905362,-0.007333322682174623,0.0008673026886383163,0.004023624484327275,3
2017-03-28,yellen20170328a.txt,8.005606078503503,0.12291951,0.5276983,0.9984788338343302,0.0003363529176567,0.0011848202174102,0.000826787928896147,-0.01533742331288345,0.019492881963905362,-0.007333322682174623,0.0008673026886383163,0.004023624484327275,2
2017-04-04,tarullo20170404a.txt,41.92478857339607,0.11738034,0.5317815,0.9923973105571888,0.0010588599548942,0.006543824482597,-0.008047437526471888,-0.01116427432216907,-0.00511270618554382,-0.0036456840831661152,0.0508905852417304,-0.0011312792353061118,3
2017-04-05,powell20170405a.txt,0.6243956875735237,0.15139009,0.5319466,0.9994781812032064,0.0002611631692464,0.0002606251655379,0.020119863013698697,0.042880258899676324,-0.005832625990355804,-0.000979486526087802,-0.0015515903801397478,0.001100745872203041,1
2017-04-17,fischer20170417a.txt,7.971157730117324,0.12513606,0.5087569,0.9989689985911052,0.0006514282741894,0.0003795853655901,-0.015992892047978692,-0.01995012468827932,-0.010507374349672943,-0.0035027360260292207,0.018417462482946765,-0.004614710026777299,2
2017-04-19,fischer20170419a.txt,4.828471342459558,0.16646285,0.56116045,0.8220625420411428,0.0729533534880223,0.1049840850949597,0.015349887133182959,0.002544529262086422,0.029045587110230833,0.003304145413643088,-0.020093770931011317,0.00449924513615348,4
2017-04-20,powell20170420a.txt,12.129617330609316,0.12955676,0.6069102,0.930850613117218,0.0012571706261951,0.067892189414124,0.01836094939543212,0.03706823925863525,-0.003553623587343895,-0.004360714564318703,-0.23392226148409898,0.007772174680793239,3
2017-04-28,brainard20170428a.txt,21.133932304830218,0.12445747,0.5107395,0.999296649144246,0.0004253659460048,0.0002779913097933,0.016659359929855243,0.009493670886075958,0.025325440064173775,-0.009225092250922546,-0.06561922365988918,0.0017322372284204804,1
2017-05-03,FOMCminutes20170503.txt,9.482035440318027,0.1352744,0.54017365,0.9639239968924688,0.0059817441689464,0.0300942703502971,0.013367830961621448,0.012345679012345689,0.014124859851087742,-0.008205658350630432,-0.010299625468164741,0.004673112435252626,3
2017-05-05,fischer20170505a.txt,7.315072394882286,0.114964835,0.5126299,0.999646050088546,0.0001823865972897,0.0001715455668197,0.016170212765957367,0.015243902439024404,0.0172168999748427,-0.0014494995969087977,-0.0756859035004731,3.751109703293288e-05,1
2017-05-05,yellen20170505a.txt,22.82672966432541,0.13808225,0.56196105,0.998134310245514,0.000321640545444,0.0015440567626501,0.016170212765957367,0.015243902439024404,0.0172168999748427,-0.0014494995969087977,-0.0756859035004731,3.751109703293288e-05,2
2017-05-22,brainard20170522a.txt,25.0929680375451,0.13978933,0.52227503,0.9880026984214784,0.0008870555087924,0.0111102350294822,-0.0017738359201773853,-0.0007782101167314318,-0.0026817529446698405,-0.0015071829164783408,-0.08325709057639526,0.004331626302202944,3
2017-05-30,brainard20170530a.txt,11.12020854211656,0.2858882,0.5908504,0.6961726434257192,0.240312022352009,0.0635153411198795,0.0004522840343737377,0.004665629860031108,-0.0047570756093921725,0.0022722054643771372,-0.04720616570327555,0.007107600366362646,3
2017-06-01,powell20170601a.txt,6.357048196343385,0.21685341,0.59358656,0.7715015726008763,0.1463180416748703,0.0821803804448184,-0.013110307414105044,0.009287925696594436,-0.04563961509465106,0.010932414926221932,0.01820020222446913,0.0024855353365760367,4
2017-06-14,FOMCpresconf20170614.txt,15.87754026976839,0.45508945,0.57551026,0.668055677442285,0.110709188995078,0.2212351422703764,0.012229539040451667,-0.012003000750187558,0.052558608520292434,-0.005654870485224278,-0.024436090225563888,-0.001956585942114582,5
2017-06-14,FOMCminutes20170614.txt,14.807430516097895,0.13934681,0.539442,0.9075175365269706,0.0498841170326494,0.0425983477002693,0.012229539040451667,-0.012003000750187558,0.052558608520292434,-0.005654870485224278,-0.024436090225563888,-0.001956585942114582,3
2017-06-20,fischer20170620a.txt,22.48535373084786,0.11900773,0.51975393,0.8111930340528488,0.1138770056468274,0.0749299688968676,-0.003708854891052391,-0.00297176820208024,-0.0061400049297510115,0.006033740677870653,-0.034990791896869156,-0.0010381488943509928,3
2017-06-23,powell20170623a.txt,18.026621964029832,0.17524326,0.51587385,0.977885150909424,0.0040481999487383,0.0180666663097023,-0.0023331777881474072,-0.005961251862891212,0.0035521139074502603,-0.00954078506576697,-0.01197604790419154,0.000315793790755847,3
2017-06-26,powell20170626a.txt,4.582637818729775,0.24107507,0.5688321,0.9362332820892334,0.0620583351737877,0.0017083675775211,0.042563143124415434,0.015742128935532163,0.08708839145034067,0.0036554405810141676,0.01313131313131303,0.0006641875796922149,2
2017-06-27,fischer20170627a.txt,11.6884398730517,0.18974225,0.551714,0.8341325778514147,0.1642258424093597,0.0016415691672591,0.027651858567543038,0.0,0.07369592509535582,-0.0013310134143701996,0.034358047016274776,0.00013226529110751885,2
2017-07-06,powell20170706a.txt,19.30681410501838,0.17944814,0.55097526,0.9884744148987992,0.0015429458983887,0.0099826284601406,0.0029573299535277215,-0.007879656160458381,0.019043928820224477,-0.008863714271722733,-0.11403508771929823,0.007336860670193936,3
2017-07-06,fischer20170706a.txt,15.87877825550473,0.12590604,0.5134462,0.9594531334363496,0.0005792427339026,0.0399676264608458,0.0029573299535277215,-0.007879656160458381,0.019043928820224477,-0.008863714271722733,-0.11403508771929823,0.007336860670193936,3
2017-07-11,brainard20170711a.txt,8.351452035088796,0.21668375,0.55549794,0.8373558079714284,0.1315116912403883,0.0311325003396418,-0.006776789495976287,-0.008714596949891075,-0.00433115945636479,-0.00011496895838131923,-0.09090909090909093,0.009193866907438673,3
2017-07-13,brainard20170713a.txt,8.355677538717796,0.20812841,0.5487911,0.799387643332867,0.1178694507886094,0.0827429031050996,-0.012793176972281555,-0.005128205128205052,-0.023297959183673406,0.013576109988666022,-0.008080808080808088,0.004620418901639389,4
2017-07-26,FOMCminutes20170726.txt,15.17193618618273,0.14292507,0.54694414,0.8647200977802276,0.0529019901459105,0.0823779233999084,0.000874125874125972,-0.005895357406042747,0.01035293207754716,0.007227118751636318,0.07187499999999995,-0.002312507314868259,4
2017-07-28,brainard20170728a.txt,4.247743249145527,0.15223892,0.5325873,0.9946074315479824,0.0017818460141175,0.0036107263066306,0.0021834061135370714,0.0022238695329874826,0.0025441694610358273,-0.00015752496770741743,-0.0029154518950436697,-0.000728125884875097,2
2017-07-31,fischer20170731a.txt,15.582559038530484,0.14301425,0.5621089,0.7167631359654478,0.0013660921875271,0.2818707742866536,-0.010021786492374785,0.006656804733727734,-0.03406771123306562,-0.0021978195109654364,0.0019493177387913815,0.002942962393231584,5
2017-08-25,yellen20170825a.txt,32.03954376633938,0.18084826,0.57455516,0.9487558342516422,0.0104702717017062,0.0407738764418657,-0.003691739732348873,-0.005992509363295886,-0.0007054177767683424,0.014542920199791072,0.0035460992907802237,0.000487096047972657,3
2017-08-30,powell20170830a.txt,10.397969493825656,0.13904947,0.5483421,0.9995600836617606,0.0002316514832533,0.0002082736453823,0.0164165103189492,0.012810851544838076,0.023737507474691603,0.012708237811401582,-0.09714795008912654,0.00771487514190733,1
2017-09-05,brainard20170905a.txt,10.090008480420067,0.20629267,0.6548479,0.622080031549558,0.0117642125385048,0.3661557542317106,-0.009708737864077678,-0.021671826625387015,0.009304444010670876,0.00709855117898649,-0.055600981193785745,0.002949732489777651,5
2017-09-20,FOMCminutes20170920.txt,18.07385593708644,0.13800372,0.5423787,0.9332795642881788,0.0206926919073729,0.0460277440440352,-0.007495590828924121,-0.004861111111111038,-0.012699355614556809,-0.0029206056413803357,-0.019427402862985634,-0.0024000893056485752,3
2017-09-20,FOMCpresconf20170920.txt,26.90476481723368,0.321719,0.6154346,0.5984512007050217,0.1075852353114169,0.2939635578775778,-0.007495590828924121,-0.004861111111111038,-0.012699355614556809,-0.0029206056413803357,-0.019427402862985634,-0.0024000893056485752,5
2017-09-26,brainard20170926a.txt,16.284837735074635,0.19576702,0.5657976,0.9719499323679052,0.0004982763607783,0.0275517865387803,0.032185963343763994,0.010431154381084927,0.07232624102822163,-0.0051623672699733095,-0.060963618485742305,0.005294692491308934,3
2017-09-26,yellen20170926a.txt,20.626808062178625,0.16430987,0.5715584,0.8591718660810819,0.0234690984511055,0.1173590300694251,0.032185963343763994,0.010431154381084927,0.07232624102822163,-0.0051623672699733095,-0.060963618485742305,0.005294692491308934,4
2017-09-27,brainard20170927a.txt,7.911761620062363,0.14487015,0.5174695,0.996225865987631,0.0009682655296413,0.0028058567852265,0.009952401557767257,0.008825526137135031,0.01228531117580487,-0.0023620574065700843,-0.036474164133738544,0.0049141617205948705,2
2017-09-28,fischer20170928a.txt,7.70045025553356,0.108429804,0.5082474,0.9790380880946205,0.0010283005554118,0.0199336080629672,0.014291901255954923,0.02202339986235377,0.00016809175008019215,-0.012561174551386504,-0.010471204188481823,0.007593443981418749,3
2017-10-04,yellen20171004a.txt,1.6524894382791997,0.14650202,0.5379093,0.999551385641098,0.0002341126019018,0.0002145202088286,0.015490533562822734,0.022403258655804423,0.0035347111693112094,0.001435462995646668,0.002076843198338481,0.004567055726749055,1
2017-10-05,powell20171005a.txt,7.795454985047748,0.14850348,0.53207767,0.9995243072509764,0.0002248234755825,0.0002508982142899,0.004682843763303395,0.011417058428475423,-0.006855466341556415,0.012482061471984298,0.1240478781284005,-0.002876096658790764,1
2017-10-12,brainard20171012a.txt,15.387380293842847,0.14511901,0.55057025,0.7641278292983771,0.1553725902602309,0.0804995805519865,-0.006468305304010403,0.01650165016501659,-0.04915353123456687,0.0016000371023095696,0.0,0.002630413221844597,4
2017-10-12,powell20171012a.txt,17.748584314309948,0.12844941,0.539867,0.893726784735918,0.0603696388534444,0.0459035842204684,-0.006468305304010403,0.01650165016501659,-0.04915353123456687,0.0016000371023095696,0.0,0.002630413221844597,3
2017-10-18,powell20171018a.txt,6.5641565418345325,0.12792738,0.49501562,0.9995913830670444,0.0002964776345338,0.0001121335550454,0.016190881976991825,0.008306709265175797,0.03140827951643386,-0.00047616073937607333,-0.009930486593843062,0.005446538032062273,1
2017-10-20,yellen20171020a.txt,11.517158734024664,0.17677991,0.5915392,0.6273488685692428,0.1597667951282346,0.2128843411192065,-0.007547169811320669,-0.007604562737642592,-0.00734933309541874,0.001405733832108487,0.11033099297893677,-0.003972491563794804,5
2017-11-01,FOMCminutes20171101.txt,14.720754526373224,0.13114542,0.53432274,0.8634939512302136,0.0528265271147167,0.0836795232532714,-0.016856300042140764,0.0006195786864931163,-0.05433708753210827,-0.003726483925125131,-0.10392156862745086,0.003287637243347194,4
2017-11-02,powell20171102a.txt,7.857312860792638,0.12673603,0.5302553,0.9992335736751556,0.0002465791967551,0.0005198592134547,-0.012361466325660661,0.00807453416149062,-0.05629785643917524,0.004560663882206308,-0.053373615307149985,0.004372347229490164,2
2017-11-07,yellen20171107a.txt,8.237444616322168,0.13576075,0.52459836,0.999385138352712,0.0004247247610085,0.000190109591737,0.011663066954643687,0.0030656039239729573,0.03172244721447902,0.00766094252332783,0.06167846309403432,-0.0023237501158014937,1
2017-11-15,brainard20171115a.txt,5.004515659374766,0.14258997,0.5205399,0.9987645347913108,0.0007175571518018,0.0005179255155477,0.009040034438226392,0.02255192878338281,-0.026208241983997776,0.011172485017290729,-0.12947448591012956,0.005548580296496174,2
2017-11-16,brainard20171116a.txt,23.8013649880352,0.13255708,0.49827597,0.9992632522032812,0.0004652277818352,0.0002715284586324,-0.0037878787878787446,0.025146198830409316,-0.07676138283097488,-0.00129831531855641,-0.09438775510204077,-0.001353630049040083,1
2017-11-30,quarles20171130a.txt,12.573435627726267,0.13231507,0.52301884,0.9994653999805452,0.0003478691447526,0.0001867410217528,-0.015761094981335468,0.013452914798206289,-0.09844406601667173,0.000917639861648201,0.03546099290780145,-0.003074505775085124,1
2017-12-13,FOMCminutes20171213.txt,13.91248994548872,0.1382478,0.5423602,0.9274784762842152,0.0371317281814509,0.0353897956569058,0.004694835680751225,0.03490990990990994,-0.08957852148151818,0.0007487056949422975,-0.07465618860510803,0.004866965844865478,3
2017-12-13,brainard20171213a.txt,3.510264805577278,0.15874666,0.5865936,0.9977256655693054,0.0005606606951914,0.001713641063543,0.004694835680751225,0.03490990990990994,-0.08957852148151818,0.0007487056949422975,-0.07465618860510803,0.004866965844865478,2
2017-12-13,FOMCpresconf20171213.txt,19.084393789059742,0.5223732,0.5565773,0.7767583151747074,0.1699083914728752,0.0533332867214215,0.004694835680751225,0.03490990990990994,-0.08957852148151818,0.0007487056949422975,-0.07465618860510803,0.004866965844865478,3
2018-01-19,quarles20180119a.txt,6.136232943193793,0.13768975,0.5218382,0.9992013772328696,0.0005451834941696,0.0002534356915728,-0.0033834586466166693,-0.0019351717464925029,-0.008922221285918977,0.0015617491590582612,-0.0212954747116238,0.008066754439027725,1
2018-01-31,FOMCminutes20180131.txt,15.177549724341564,0.13397434,0.5396891,0.8717857676934688,0.1136682798495848,0.0145459441954834,0.050258684405025913,0.0,0.24031595296205907,-0.008735150244584206,0.27843426883308714,-0.021842829368831414,3
