Date,File Name,Hawkish Measure,Source
20230922,bowman20230922a.txt,0.5789473684210527,speeches
20230926,bowman20230926a.txt,0.6666666666666666,speeches
20230927,bowman20230927a.txt,0.0,speeches
20231002,bowman20231002a.txt,0.65,speeches
20231004,bowman20231004a.txt,0.0,speeches
20231007,bowman20231007a.txt,0.65,speeches
20231011,bowman20231011a.txt,0.2903225806451613,speeches
20231017,bowman20231017a.txt,0.0,speeches
20231018,bowman20231018a.txt,0.16666666666666666,speeches
20231107,bowman20231107a.txt,0.35,speeches
20231109,bowman20231109a.txt,0.2692307692307692,speeches
20231128,bowman20231128a.txt,0.22857142857142856,speeches
20231205,bowman20231205a.txt,0.0,speeches
20240108,bowman20240108a.txt,0.42857142857142855,speeches
20240117,bowman20240117a.txt,0.0,speeches
20240202,bowman20240202a.txt,0.35714285714285715,speeches
20240207,bowman20240207a.txt,0.2,speeches
20240212,bowman20240212a.txt,0.0,speeches
20240215,bowman20240215a.txt,0.0,speeches
20240227,bowman20240227a.txt,0.5833333333333334,speeches
20240305,bowman20240305a.txt,0.0,speeches
20240307,bowman20240307a.txt,0.5909090909090909,speeches
20240402,bowman20240402a.txt,0.0,speeches
20240403,bowman20240403a.txt,0.0,speeches
20240405,bowman20240405a.txt,0.05263157894736842,speeches
20240418,bowman20240418a.txt,0.0,speeches
20240503,bowman20240503a.txt,0.5384615384615384,speeches
20240510,bowman20240510a.txt,0.13043478260869565,speeches
20240515,bowman20240515a.txt,0.0,speeches
20240517,bowman20240517a.txt,0.4375,speeches
20240528,bowman20240528a.txt,-0.10256410256410256,speeches
20240617,bowman20240617a.txt,0.0,speeches
20240625,bowman20240625a.txt,0.328125,speeches
20240626,bowman20240626a.txt,0.4,speeches
20240627,bowman20240627a.txt,0.3611111111111111,speeches
20240709,bowman20240709a.txt,0.0,speeches
20240710,bowman20240710a.txt,0.0,speeches
20240718,bowman20240718a.txt,0.0,speeches
20240724,bowman20240724a.txt,0.0,speeches
20240810,bowman20240810a.txt,0.12727272727272726,speeches
20240820,bowman20240820a.txt,0.10810810810810811,speeches
20240910,bowman20240910a.txt,-0.2,speeches
20240920,bowman20240920a.txt,0.6666666666666666,speeches
20240924,bowman20240924a.txt,0.18867924528301888,speeches
20240926,bowman20240926a.txt,0.18867924528301888,speeches
20240930,bowman20240930a.txt,0.17307692307692307,speeches
20241002,bowman20241002a.txt,0.1111111111111111,speeches
20241011,bowman20241011a.txt,0.0,speeches
20141202,brainard20141202a.txt,0.0,speeches
20141203,brainard20141203a.txt,0.09090909090909091,speeches
20150402,brainard20150402a.txt,-0.21739130434782608,speeches
20150602,brainard20150602a.txt,-0.288135593220339,speeches
20150701,brainard20150701a.txt,-0.2,speeches
20150709,brainard20150709a.txt,0.0,speeches
20150930,brainard20150930a.txt,0.0,speeches
20151012,brainard20151012a.txt,-0.36666666666666664,speeches
20151019,brainard20151019a.txt,0.0,speeches
20151106,brainard20151106a.txt,-0.2857142857142857,speeches
20151201,brainard20151201a.txt,-0.2625,speeches
20160226,brainard20160226a.txt,-0.21951219512195122,speeches
20160307,brainard20160307a.txt,-0.234375,speeches
20160414,brainard20160414a.txt,0.0,speeches
20160603,brainard20160603a.txt,-0.2631578947368421,speeches
20160912,brainard20160912a.txt,-0.3595505617977528,speeches
20161117,brainard20161117a.txt,0.024390243902439025,speeches
20161202,brainard20161202a.txt,0.0,speeches
20170117,brainard20170117a.txt,0.0,speeches
20170301,brainard20170301a.txt,0.09836065573770492,speeches
20170428,brainard20170428a.txt,0.0,speeches
20170522,brainard20170522a.txt,0.0,speeches
20170530,brainard20170530a.txt,-0.0125,speeches
20170711,brainard20170711a.txt,0.09090909090909091,speeches
20170713,brainard20170713a.txt,0.09090909090909091,speeches
20170905,brainard20170905a.txt,-0.10227272727272728,speeches
20170926,brainard20170926a.txt,-0.05263157894736842,speeches
20170927,brainard20170927a.txt,-0.058823529411764705,speeches
20171012,brainard20171012a.txt,0.08620689655172414,speeches
20171115,brainard20171115a.txt,0.0,speeches
20171116,brainard20171116a.txt,0.0,speeches
20171213,brainard20171213a.txt,0.07142857142857142,speeches
20180306,brainard20180306a.txt,-0.0625,speeches
20180403,brainard20180403a.txt,0.1,speeches
20180417,brainard20180417a.txt,0.0,speeches
20180419,brainard20180419a.txt,0.35714285714285715,speeches
20180515,brainard20180515a.txt,0.0,speeches
20180518,brainard20180518a.txt,0.0,speeches
20180531,brainard20180531a.txt,-0.016129032258064516,speeches
20180912,brainard20180912a.txt,0.16129032258064516,speeches
20181003,brainard20181003a.txt,0.0,speeches
20181015,brainard20181015a.txt,0.0,speeches
20181017,brainard20181017a.txt,0.0,speeches
20181113,brainard20181113a.txt,0.0,speeches
20181203,brainard20181203a.txt,0.06666666666666667,speeches
20181203,brainard20181203b.txt,0.0,speeches
20181207,brainard20181207a.txt,0.06060606060606061,speeches
20190223,brainard20190223a.txt,0.0,speeches
20190307,brainard20190307a.txt,-0.1232876712328767,speeches
20190508,brainard20190508a.txt,-0.11764705882352941,speeches
20190510,brainard20190510a.txt,0.02702702702702703,speeches
20190516,brainard20190516a.txt,-0.039473684210526314,speeches
20190621,brainard20190621a.txt,-0.1891891891891892,speeches
20190711,brainard20190711a.txt,-0.42857142857142855,speeches
20190805,brainard20190805a.txt,0.0,speeches
20191016,brainard20191016a.txt,-0.07692307692307693,speeches
20191108,brainard20191108a.txt,0.0,speeches
20191126,brainard20191126a.txt,-0.14285714285714285,speeches
20191218,brainard20191218a.txt,-0.1111111111111111,speeches
20200108,brainard20200108a.txt,0.0,speeches
20200205,brainard20200205a.txt,-0.14285714285714285,speeches
20200221,brainard20200221a.txt,-0.21568627450980393,speeches
20200505,brainard20200505a.txt,0.0,speeches
20200521,brainard20200521a.txt,-0.4,speeches
20200714,brainard20200714a.txt,-0.3333333333333333,speeches
20200813,brainard20200813a.txt,0.0,speeches
20200901,brainard20200901a.txt,-0.2391304347826087,speeches
20201015,brainard20201015a.txt,-0.3333333333333333,speeches
20201020,brainard20201020a.txt,0.3333333333333333,speeches
20201021,brainard20201021a.txt,-0.46153846153846156,speeches
20201117,brainard20201117a.txt,0.0,speeches
20201201,brainard20201201a.txt,-1.0,speeches
20201217,brainard20201217a.txt,0.0,speeches
20201218,brainard20201218a.txt,0.0,speeches
20210113,brainard20210113a.txt,-0.4166666666666667,speeches
20210218,brainard20210218a.txt,0.0,speeches
20210224,brainard20210224a.txt,-0.2,speeches
20210301,brainard20210301a.txt,-0.2857142857142857,speeches
20210302,brainard20210302a.txt,-0.22727272727272727,speeches
20210323,brainard20210323a.txt,0.0,speeches
20210323,brainard20210323b.txt,-0.11627906976744186,speeches
20210511,brainard20210511a.txt,-0.025,speeches
20210524,brainard20210524a.txt,-0.16666666666666666,speeches
20210601,brainard20210601a.txt,0.13846153846153847,speeches
20210730,brainard20210730a.txt,0.08823529411764706,speeches
20210927,brainard20210927a.txt,0.0196078431372549,speeches
20211007,brainard20211007a.txt,0.16666666666666666,speeches
20211013,brainard20211013a.txt,0.0,speeches
20220218,brainard20220218a.txt,-0.14285714285714285,speeches
20220405,brainard20220405a.txt,0.30303030303030304,speeches
20220525,brainard20220525a.txt,0.2,speeches
20220708,brainard20220708a.txt,0.0,speeches
20220829,brainard20220829a.txt,0.0,speeches
20220907,brainard20220907a.txt,0.40816326530612246,speeches
20220930,brainard20220930a.txt,0.47058823529411764,speeches
20221010,brainard20221010a.txt,0.3333333333333333,speeches
20221128,brainard20221128a.txt,0.4838709677419355,speeches
20230119,brainard20230119a.txt,0.14,speeches
20181025,clarida20181025a.txt,0.09433962264150944,speeches
20181127,clarida20181127a.txt,0.06976744186046512,speeches
20190110,clarida20190110a.txt,0.1,speeches
20190222,clarida20190222a.txt,-0.07228915662650602,speeches
20190228,clarida20190228a.txt,0.05,speeches
20190328,clarida20190328a.txt,-0.30434782608695654,speeches
20190409,clarida20190409a.txt,-0.043010752688172046,speeches
20190411,clarida20190411a.txt,-0.0625,speeches
20190503,clarida20190503a.txt,0.021052631578947368,speeches
20190513,clarida20190513a.txt,-0.15151515151515152,speeches
20190517,clarida20190517a.txt,0.0,speeches
20190520,clarida20190520a.txt,-0.10638297872340426,speeches
20190530,clarida20190530a.txt,-0.07692307692307693,speeches
20190605,clarida20190605a.txt,0.08333333333333333,speeches
20190701,clarida20190701a.txt,-0.052083333333333336,speeches
20190926,clarida20190926a.txt,-0.022988505747126436,speeches
20191001,clarida20191001a.txt,0.0,speeches
20191018,clarida20191018a.txt,-0.2,speeches
20191101,clarida20191101a.txt,-0.23809523809523808,speeches
20191112,clarida20191112a.txt,-0.03296703296703297,speeches
20191114,clarida20191114a.txt,-0.038461538461538464,speeches
20200109,clarida20200109a.txt,-0.25,speeches
20200221,clarida20200221a.txt,-0.02702702702702703,speeches
20200225,clarida20200225a.txt,-0.2222222222222222,speeches
20200521,clarida20200521a.txt,-0.5333333333333333,speeches
20200616,clarida20200616a.txt,-0.45,speeches
20200831,clarida20200831a.txt,-0.05042016806722689,speeches
20201014,clarida20201014a.txt,-0.4090909090909091,speeches
20201019,clarida20201019a.txt,-0.6153846153846154,speeches
20201116,clarida20201116a.txt,0.0,speeches
20210108,clarida20210108a.txt,-0.30434782608695654,speeches
20210113,clarida20210113a.txt,-0.01818181818181818,speeches
20210224,clarida20210224a.txt,-0.3181818181818182,speeches
20210325,clarida20210325a.txt,-0.13793103448275862,speeches
20210414,clarida20210414a.txt,-0.04477611940298507,speeches
20210512,clarida20210512a.txt,-0.13636363636363635,speeches
20210517,clarida20210517a.txt,0.0,speeches
20210804,clarida20210804a.txt,0.05263157894736842,speeches
20211012,clarida20211012a.txt,0.08333333333333333,speeches
