file name,0
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190118_10-K_edgar_data_1598014_0001598014-19-000017_1.txt,5.845976398406179e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190123_10-K_edgar_data_1067701_0001067701-19-000007_1.txt,0.00010058110019724623
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190123_10-K_edgar_data_87347_0001564590-19-000928_1.txt,4.975611123694631e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190125_10-K_edgar_data_54480_0000054480-19-000012_1.txt,7.421024189100524e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190125_10-K_edgar_data_63754_0000063754-19-000017_1.txt,6.393411175348216e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190125_10-K_edgar_data_796343_0000796343-19-000019_1.txt,7.792286928566987e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190128_10-K_edgar_data_815097_0000815097-19-000004_1.txt,3.121499413897241e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190129_10-K_edgar_data_1065280_0001065280-19-000043_1.txt,4.4592598617346545e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190130_10-K_edgar_data_1065088_0001065088-19-000006_1.txt,0.00014600737698033876
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190131_10-K_edgar_data_1091667_0001091667-19-000029_1.txt,4.632903203138727e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190131_10-K_edgar_data_1133421_0001133421-19-000007_1.txt,0.00013496422612426312
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190131_10-K_edgar_data_1166691_0001166691-19-000005_1.txt,0.00010313818732428015
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190131_10-K_edgar_data_1326801_0001326801-19-000009_1.txt,0.00011680687367062499
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190131_10-K_edgar_data_822416_0000822416-19-000008_1.txt,7.778683561944231e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190201_10-K_edgar_data_1018724_0001018724-19-000004_1.txt,0.00013079696551753555
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190201_10-K_edgar_data_50863_0000050863-19-000007_1.txt,9.769169789203437e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190204_10-K_edgar_data_1035267_0001035267-19-000012_1.txt,0.00010764449266365037
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190204_10-K_edgar_data_1521332_0001521332-19-000007_1.txt,7.584340133957118e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190205_10-K_edgar_data_1035443_0001035443-19-000041_1.txt,6.669255199363142e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190205_10-K_edgar_data_1652044_0001652044-19-000004_1.txt,8.325525917859328e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190205_10-K_edgar_data_811156_0000811156-19-000003_1.txt,4.6323391190996476e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190205_10-K_edgar_data_92380_0000092380-19-000022_1.txt,8.401266647527679e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190206_10-K_edgar_data_1467858_0001467858-19-000033_1.txt,0.00021631510299808255
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190206_10-K_edgar_data_277948_0000277948-19-000011_1.txt,7.555029709509022e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190206_10-K_edgar_data_815556_0000815556-19-000015_1.txt,5.022301467256134e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190206_10-K_edgar_data_875045_0000875045-19-000006_1.txt,0.00010080769777480992
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190206_10-K_edgar_data_899866_0000899866-19-000010_1.txt,0.00019848028096020425
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_1283699_0001283699-19-000015_1.txt,5.069326845731112e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_1306830_0001306830-19-000014_1.txt,5.623084836858743e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_1413329_0001413329-19-000007_1.txt,0.0004245295140178602
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_1571949_0001571949-19-000003_1.txt,0.00010534835853818682
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_1633917_0001633917-19-000043_1.txt,0.00022417771975879105
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_310764_0000310764-19-000014_1.txt,0.00010268880623355975
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_55785_0000055785-19-000013_1.txt,7.825378408503781e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_62996_0000062996-19-000011_1.txt,6.900347652967812e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_66740_0001558370-19-000470_1.txt,0.00012492308613885973
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_872589_0001532176-19-000009_1.txt,0.00039912412592408284
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190207_10-K_edgar_data_936340_0000936340-19-000086_1.txt,4.1382517001796454e-05
D:\python_working_fold\7871NLP\hw1\data\2019\QTR1\20190208_10-K_edgar_data_100885_0000100885-19-000060_1.txt,7.843382544045885e-05
