,0
0,0.0038581181337668516
1,0.0037435086037671435
2,0.0015349825331403418
3,0.004048521046571381
4,0.003264967758327476
5,0.0036406212117926955
6,0.002574672108533272
7,0.0035013241048010542
8,0.0025073559465447967
9,0.0034419858132839023
10,0.003382461042786464
11,0.004805516719686071
12,0.00413043304132836
13,0.004604955736351241
14,0.0029498329679161508
15,0.0030776302536751465
16,0.0036519416024060887
17,0.004922161172161172
18,0.005468836488431307
19,0.0017642875496712805
20,0.003470885085362817
21,0.0020837477508004088
22,0.003751738188107221
23,0.0034995942085505266
24,0.0036682186510149668
25,0.0028235097031970606
26,0.004626595726000457
27,0.0070612005882694775
28,0.004950536806042706
29,0.0028552147034809124
30,0.002016291846522157
31,0.00283427924861094
32,0.001668931211387666
33,0.002932509478578318
34,0.001833829455480631
35,0.0037778953600492364
36,0.0031697630886567915
37,0.003173292458364843
38,0.002331435485787751
39,0.0032001678504137055
40,0.003915068728031321
41,0.004222854318963508
42,0.0042255491062062585
43,0.003948293218785528
44,0.004831445748541996
45,0.004332474945764814
46,0.005680583777428466
47,0.00551768018829705
48,0.005781797032695093
49,0.0037826973879703453
50,0.0056525636900925
51,0.005259615654746418
52,0.003587950172927367
53,0.002839996137115676
54,0.005192788377131459
55,0.005043086053412463
56,0.004730098602847125
57,0.004742428223249785
58,0.004913147095879737
59,0.004029537205488466
60,0.002763014018209548
61,0.00489297860299911
62,0.003966555998713212
63,0.0023789187524158226
64,0.005003800185786861
65,0.005171535203919766
66,0.004907444628780501
67,0.0027195617420346816
68,0.0027324876653382346
69,0.03406495790854595
70,0.002092957006965352
71,0.0021187731128997174
72,0.0036653612857795843
73,0.03012298133398202
74,0.005037574652737582
75,0.00542959943070344
76,0.003695866321281331
77,0.005910291219793692
78,0.0042007882150077525
79,0.031056935663378974
80,0.031287345588088475
81,0.0013139114904825164
82,0.0067394953402905135
83,0.006825774759866698
84,0.005195251177394035
85,0.004332163709051166
86,0.006899908967330294
87,0.002071822498192524
88,0.0026497005081368517
89,0.0038809464012396285
90,0.005637003720189762
91,0.0034410490808566697
92,0.004973812662557452
93,0.0049296049102015875
94,0.00522476785776993
95,0.004781041472016859
96,0.00453912605097447
97,0.004615527755762346
98,0.003730446723586116
99,0.0034176944942241492
100,0.03510484993622494
101,0.0010145409534579799
102,0.0010704982643981143
103,0.0318511702259851
104,0.001337249049291219
105,0.003320657596770829
106,0.005674785308682522
107,0.0058479849014349055
108,0.0057192850242320506
109,0.002820512956021243
110,0.002837306002369134
111,0.0025934815754117416
112,0.004216648757179024
113,0.00427275180239815
114,0.004200652349855315
115,0.0028824995949343272
116,0.004097279788065412
117,0.007564836794666503
118,0.003585176239716205
119,0.0024960385093644806
120,0.0036739548194285637
121,0.0015856389430702858
122,0.0016620682777648507
123,0.003098724350847
124,0.0034756294136610824
125,0.004322646327419597
126,0.002219922350602163
127,0.005283303682139199
128,0.0032833899044145943
129,0.0047078732633534254
130,0.004768165761084797
131,0.005679673290092316
132,0.004928642384340578
133,0.00488531122225216
134,0.00383296218477232
135,0.003518131014625691
136,0.006062844238149875
137,0.0036816153715794704
138,0.00369994621997965
139,0.0045544444351255705
140,0.004426703606493633
141,0.004708780275426391
142,0.004322064838896267
143,0.0026905632456084684
144,0.0032871566992681575
145,0.006083895971501226
146,0.0023867010434828586
147,0.003731330266684063
148,0.0017167414684522556
149,0.004383806137328593
150,0.003605741070773114
151,0.00282695941120823
152,0.004609610136820792
153,0.004783632483814743
154,0.0022822019887195144
155,0.003671956934518202
156,0.0026995754075264705
157,0.004168907872948173
158,0.003978111699817597
159,0.003504884938709251
160,0.004432249680697735
161,0.003964969242000617
162,0.0030705807677170304
163,0.004033535139122124
164,0.003838669949066675
165,0.0024483768761355204
166,0.007468143900907956
167,0.00714462660306289
168,0.007039180963180207
169,0.006801334568059869
170,0.008003764267937002
171,0.006726084600579666
172,0.005294707020453289
173,0.0032378045670174963
174,0.002853976947080176
175,0.00466242845425662
176,0.003944901128608586
177,0.0038583467708645457
178,0.0015383391242076228
179,0.0030542433247489125
180,0.0030528874756919804
181,0.002618843330106977
182,0.001903947907770563
183,0.004608574033842568
184,0.004689294125593359
185,0.0036064906301442948
186,0.004712072004225698
187,0.003489093705139615
188,0.0012436900027740215
189,0.0013270005500635802
190,0.0013505370527081785
191,0.0011833475129445642
192,0.001354647669842765
193,0.005309569542045466
194,0.0033553027971912007
195,0.003927761681526339
196,0.005204907387730181
197,0.005291080531186419
198,0.001752774468359527
199,0.0038467192996797044
200,0.0034568342044246332
201,0.005005485596667864
202,0.005165509678507808
203,0.0034842305326732476
204,0.002164282046376753
205,0.004326005753842624
206,0.004059497040871781
207,0.002628414344315666
208,0.005549065420560747
209,0.0056029800929537354
210,0.0056270287256636
211,0.005759135236280645
212,0.006191259218373887
213,0.002511039656590778
214,0.006926305959442131
215,0.0035291070387878003
216,0.00443017400506201
217,0.00879815819671241
218,0.0041078089873761705
219,0.004168543583803456
220,0.0030056734189417337
221,0.00409316957194323
222,0.004258254715857497
223,0.0008804071820581335
224,0.0012428806177990736
225,0.03208127335507945
226,0.03466919561473556
227,0.0008568331116604831
228,0.005369351485021435
229,0.005773727655066875
230,0.005318260331142169
231,0.00443633669541971
232,0.0025791871407900924
233,0.00344630406607956
234,0.004619800360316057
235,0.004475188014863751
236,0.0043478217292864585
237,0.004597769612110438
238,0.003511744567352535
239,0.004722614013974735
240,0.004835312947519164
241,0.003519738566999651
242,0.007637657393106166
243,0.0023539896734444776
244,0.002370303611474838
245,0.003412651284255283
246,0.007420818194880637
247,0.004225270873089956
248,0.004642724341817618
249,0.001423419633147208
250,0.0025002982835159505
251,0.0019140411532578517
252,0.005466011459264415
253,0.0068561847219448385
254,0.005160418140980278
255,0.0033536945333824133
256,0.005271245415135108
257,0.0051703659532037404
258,0.003763388755577437
259,0.005787027281164861
260,0.0017970696938269574
261,0.0030446099824860545
262,0.0030173730883536923
263,0.0016970626779814187
264,0.0031364879143520297
265,0.003213802933441147
266,0.0017702348602864142
267,0.0033001687018431192
268,0.0020870158053127442
269,0.003155338463155449
270,0.0032825664459184153
271,0.004341729889565272
272,0.004323637298894058
273,0.0043894002681673745
274,0.0028158733304872842
275,0.003972697628701987
276,0.0038961953307612156
277,0.004187593992291708
278,0.003187922042170563
279,0.00641470949051835
280,0.0023015177335890327
281,0.003055431137797039
282,0.0038462424843014845
283,0.004042419399830738
284,0.003961644979939909
285,0.0041712312938490875
286,0.0036986832967431213
287,0.001969392026723122
288,0.0033840068718911684
289,0.00183192201148461
290,0.003664628726356335
291,0.003493073749871397
292,0.0027625114376132833
293,0.002416633974107493
294,0.0035962162573609296
295,0.003461479302586105
296,0.003346199893356227
297,0.004233774570938502
298,0.004246059731490062
299,0.004141572982161927
300,0.0034946139712504955
301,0.004880728860605887
302,0.003916098670996966
303,0.003137968040183841
304,0.0024254007220056058
305,0.004016202508405338
306,0.004180388029611238
307,0.003919474886406431
308,0.003377393545658148
309,0.0031718794314334682
310,0.003290279833924655
311,0.0035243176563301134
312,0.004223722222273613
313,0.004128225474918019
314,0.004279415654013725
315,0.0035469028045910338
316,0.027808193566219608
317,0.002669090999922982
318,0.028751847867131808
319,0.005133771235977566
320,0.003205504149192103
321,0.004462043312688223
322,0.004771543781878388
323,0.0027219659010104015
324,0.004342936114745325
325,0.005035302075846616
326,0.005343404334812017
327,0.005859355723098012
328,0.005393238798084297
329,0.0018783565998062492
330,0.005723750183092403
331,0.004831934836945005
332,0.00543574415864543
333,0.0057496102703570055
334,0.005576740078454998
335,0.002643880973426851
336,0.002041800322421474
337,0.002582468759341612
338,0.0017067799543275186
339,0.0028367509015269398
340,0.0027809207571200326
341,0.005627441753759024
342,0.009550973973443285
343,0.005664384999344523
344,0.007189317404773009
345,0.005631632038998879
346,0.00490978910955324
347,0.003431547425297832
348,0.005531982921126779
349,0.0028739600303639605
350,0.0023493312862221533
351,0.027961070082325575
352,0.00250401967007589
353,0.0024388358278188593
354,0.0042775084109476025
355,0.0029715335811066005
356,0.0022159234023829944
357,0.004561257753012702
358,0.004048099506082867
359,0.00488931257126185
360,0.002373209680343519
361,0.0036264903943311233
362,0.003910521125665052
363,0.004024062109033574
364,0.006589646542622801
365,0.003351042273358417
366,0.0066871342288622295
367,0.004072764076462462
368,0.0064685263760911145
369,0.0020463576993645758
370,0.002128357631381918
371,0.0026342887258280294
372,0.003416808096360487
373,0.0011146019425450214
374,0.00327517600244873
375,0.00325666844507963
376,0.004502848238869542
377,0.004392183754534797
378,0.00336953694492552
379,0.004533354564136601
380,0.00305348964426501
381,0.002660670351367502
382,0.002920103684667177
383,0.002877148223947966
384,0.004920236736761776
385,0.0029162061833774167
386,0.005194849010392108
387,0.005100898130509511
388,0.003375870289685526
389,0.0024522395735992785
390,0.003300063299026824
391,0.0028303173251110116
392,0.0034728614225100277
393,0.0031321749338520054
394,0.004021914901151222
395,0.003542594606191828
396,0.002364250725060017
397,0.0036167368627821133
398,0.004072058360810859
399,0.0032931956654356207
400,0.004085650784261447
