,0
0,0.03109613857910182
1,0.030683377429965138
2,0.02637432138172835
3,0.03159631590960386
4,0.02405282552776382
5,0.025439670221873555
6,0.024648235041399385
7,0.024153804357485445
8,0.025085988684630075
9,0.024053029469409775
10,0.03048594203729674
11,0.02797308280257645
12,0.030185268745144003
13,0.031391024369010964
14,0.028887829068660897
15,0.028190687536997713
16,0.028629337176122503
17,0.027449113386613388
18,0.028547793891533512
19,0.02372022643096114
20,0.02324220955067562
21,0.023709847517062656
22,0.02344735603039058
23,0.021822096915413716
24,0.024638716693661574
25,0.020163372259470354
26,0.0255351279214736
27,0.015285350927776064
28,0.024091956414470216
29,0.019896522420142303
30,0.025367764859732255
31,0.020186613161094942
32,0.02479946843208832
33,0.02034779200964884
34,0.021111718607618006
35,0.017886488940082795
36,0.018075501581732357
37,0.017920242943811615
38,0.01385989471036089
39,0.027616378710418568
40,0.029187350075057027
41,0.029636008138291453
42,0.028637441969304924
43,0.029150591075354802
44,0.02833305480209284
45,0.028036882231838416
46,0.027039749176773292
47,0.02598218435513977
48,0.026824202579570983
49,0.026215584913845524
50,0.028692743033332607
51,0.029700460857637376
52,0.02788405013599621
53,0.021745740117740355
54,0.029641186588645126
55,0.020475252225519287
56,0.01967523931342619
57,0.019414521905782564
58,0.020473807511903377
59,0.017217822272344013
60,0.024439422385650736
61,0.02977820559244345
62,0.025835709623114714
63,0.02558446910776041
64,0.0233718092884541
65,0.02104050076815849
66,0.022725015063051288
67,0.018460598531672895
68,0.019635356493253583
69,0.04384335272697324
70,0.01254210211753403
71,0.013017185120730912
72,0.021838981061682337
73,0.0393013969106325
74,0.028570627795860025
75,0.029844175018788117
76,0.02988708088584042
77,0.030930302442033937
78,0.029873773603486527
79,0.03860105637160092
80,0.03874600062857523
81,0.00991811993240614
82,0.030323186912237177
83,0.030424884132942972
84,0.028935276033490318
85,0.027709669533204865
86,0.030525540174799054
87,0.026566572892667117
88,0.027481179555819347
89,0.028430657107249645
90,0.025611814632358572
91,0.025798553588418063
92,0.03025617272954003
93,0.02809833338723145
94,0.02823999986622454
95,0.027576152690099817
96,0.02648231865757962
97,0.026432969140995483
98,0.02838499584763479
99,0.029508271926383414
100,0.042818484741786775
101,0.009232987464860854
102,0.009368753727124923
103,0.038825676796646995
104,0.02604224476853891
105,0.018718535814191965
106,0.029365618833370993
107,0.028771254932769847
108,0.03014775738285838
109,0.02598550160156727
110,0.026539661697066636
111,0.025713282912911552
112,0.027569645976944276
113,0.026314381986414934
114,0.02750923411172571
115,0.025829252187790187
116,0.025750785936681737
117,0.020866085899206164
118,0.015804466929801583
119,0.02486705208518743
120,0.024023357651467285
121,0.024067833134133392
122,0.02476541093450976
123,0.02371531099383459
124,0.02428469570005577
125,0.02957285355853375
126,0.025906755599765303
127,0.02912800984125584
128,0.030124450167290765
129,0.030316608841490737
130,0.03161880019642942
131,0.026607576849520635
132,0.029576105578945428
133,0.031099608034409584
134,0.03114100366526001
135,0.01943220774690193
136,0.020827872679837038
137,0.019223805551951835
138,0.02001599992849194
139,0.020298682342255535
140,0.024746038689608243
141,0.021654837493754256
142,0.024562201223782512
143,0.02435191957453009
144,0.027119329406274758
145,0.03125382646160155
146,0.02375866192186859
147,0.02445877221931124
148,0.02380859380582149
149,0.024549467702588118
150,0.02422570673930734
151,0.02512114975664644
152,0.024979225243377513
153,0.02480955061365516
154,0.025180502457364806
155,0.023111475897835628
156,0.024538249633262486
157,0.025420298829852552
158,0.025280884524399527
159,0.025313057890677927
160,0.025697122177555355
161,0.023447129323184428
162,0.024503583456014597
163,0.023011771926144994
164,0.022425056317239525
165,0.02319423942430854
166,0.03119406172543893
167,0.030655580469151955
168,0.029123823789491857
169,0.025650114537132628
170,0.022153676655852744
171,0.028769173168867426
172,0.028669346170382654
173,0.024918810467073605
174,0.02523135706552888
175,0.025713532768172544
176,0.023974194284423232
177,0.02371413940045806
178,0.025647146353721426
179,0.02419357058384765
180,0.023457293013794882
181,0.024468179531938816
182,0.02577239704894783
183,0.029987696262557494
184,0.030045807815342572
185,0.030004071561198022
186,0.02970435801287583
187,0.03037889869779146
188,0.009472685804785063
189,0.010845383140439917
190,0.010857956519441792
191,0.010608102755923842
192,0.011007917276039569
193,0.029200968039387352
194,0.0287199915979238
195,0.029454067653995532
196,0.029315693543508596
197,0.02891334310529655
198,0.011810282557716852
199,0.016607036079873547
200,0.01657577731913962
201,0.023441944911016827
202,0.023269107671848716
203,0.022545095231853517
204,0.02449077197257267
205,0.02315863983968403
206,0.022791176243751574
207,0.025556204421148587
208,0.030720447776522542
209,0.030742500419590164
210,0.03061209958331316
211,0.028107531296538243
212,0.027028425555402236
213,0.02669758204716867
214,0.02650967162257647
215,0.025705497636469597
216,0.02719904699792548
217,0.028701706057172642
218,0.02748388053064552
219,0.027970406507054655
220,0.019965345561566154
221,0.02641309952691923
222,0.02728465513282153
223,0.010007679134926034
224,0.027349769203678074
225,0.04016443567760738
226,0.04317990171155819
227,0.009571845951492332
228,0.027758762810146005
229,0.029521793833122943
230,0.02776530379221082
231,0.03069937857988468
232,0.027533679917161234
233,0.02856307994726386
234,0.029009698270766642
235,0.028932762914961156
236,0.029466564970267835
237,0.026298386924343362
238,0.027997076218754427
239,0.02598210133923261
240,0.027705332322466514
241,0.028102882275523607
242,0.03139122475830902
243,0.014797365482367458
244,0.015029096356669559
245,0.030106263963754112
246,0.03112999568938974
247,0.02688461622825724
248,0.026944309373301677
249,0.009439431569561474
250,0.01479706374549878
251,0.01039129372156056
252,0.027183830162332716
253,0.03202918048401504
254,0.024534822005476756
255,0.027241931339116423
256,0.028178398098740672
257,0.02767401961982316
258,0.02857043173527576
259,0.02850525365423753
260,0.026725998835152417
261,0.024498366621289527
262,0.0243219344404171
263,0.025362117597962024
264,0.02434949832565321
265,0.02583106613395573
266,0.025581751988726833
267,0.02433195482310205
268,0.02756803180095696
269,0.024979947226632295
270,0.03011624453556895
271,0.02850872626393738
272,0.029212955679908507
273,0.028862388620627646
274,0.029539511800939198
275,0.027392722105557123
276,0.026867132276324313
277,0.02743818609751064
278,0.02084120338001717
279,0.027004994650618903
280,0.025663758159319757
281,0.028810310667780375
282,0.026906716187089192
283,0.027983707395027115
284,0.02785429961789803
285,0.027137259882969132
286,0.025085876178099844
287,0.02470236541061032
288,0.02438003156275595
289,0.023737514681057243
290,0.02483918962402709
291,0.02370878884696856
292,0.018429458735316543
293,0.024233389207889013
294,0.023772255783216734
295,0.023143453339449567
296,0.026130407224947937
297,0.026422431231464174
298,0.025595254576281676
299,0.026410067547993396
300,0.028134327495834808
301,0.027134482808043456
302,0.025989808127857783
303,0.017976913857992893
304,0.0280024548635316
305,0.026107341280689356
306,0.025686766859991102
307,0.0159180025699303
308,0.018143205444771205
309,0.016875255839937247
310,0.01829871428583684
311,0.01780667932042592
312,0.028126696866064713
313,0.02729715001386273
314,0.02712065533608942
315,0.029400923886607873
316,0.0392847058342522
317,0.016994964686193166
318,0.04097234791444823
319,0.023364309020656022
320,0.028253221703920674
321,0.02644698322501842
322,0.02536705210030176
323,0.02755287658547072
324,0.02794700530695921
325,0.02686509110895024
326,0.021544069096665945
327,0.025982727895819055
328,0.024255194041552332
329,0.01642976084714664
330,0.025560826112920126
331,0.024565259188465107
332,0.025144708493789424
333,0.024181392063921517
334,0.025461590596353827
335,0.01694025528917307
336,0.02293979355660023
337,0.020024953284727136
338,0.022192017349919945
339,0.020474242417246522
340,0.020484770606730842
341,0.026383081336251578
342,0.02316665767807336
343,0.025896279995665513
344,0.02155791450341128
345,0.02682991241703863
346,0.026375752195188576
347,0.02698209751969273
348,0.027262251293904496
349,0.013516512199463442
350,0.012976881856924707
351,0.03633441190276261
352,0.0132759434202442
353,0.012920898725210985
354,0.028240676441262255
355,0.028821098602546075
356,0.024608706187687117
357,0.029371921560281657
358,0.027719172538248214
359,0.020108397115640393
360,0.02207661330308741
361,0.01933226422597279
362,0.020222686923178017
363,0.01932430454941552
364,0.027056296152522783
365,0.02355916476400752
366,0.027298774036629878
367,0.025156035942029465
368,0.02647998368789506
369,0.022346982320117687
370,0.02146865089046109
371,0.020108647180443508
372,0.02800932811105751
373,0.010572701698186821
374,0.02621124666579212
375,0.027763762381496138
376,0.028725174028683017
377,0.028127344132500662
378,0.02199767859227181
379,0.028560685544739582
380,0.027938208347875998
381,0.026535083429510376
382,0.01607675975221691
383,0.027862663190258583
384,0.02923554481933853
385,0.02749521210168304
386,0.02840418447618137
387,0.028447929484969506
388,0.0197885377868557
389,0.018957143628630328
