,0
1873,0001374310
1874,0000865752
1875,0000865752
1876,0000865752
1877,0000865752
1878,0000865752
1879,0000877212
1880,0000877212
1881,0000877212
1882,0000877212
1883,0000877212
1884,0001116132
1885,0001116132
1886,0001116132
1887,0001116132
1888,0001116132
1889,0000072741
1890,0000072741
1891,0000072741
1892,0000072741
1893,0000072741
1894,0001539838
1895,0001539838
1896,0001539838
1897,0001539838
1898,0001539838
1899,0000769397
1900,0000769397
1901,0000769397
1902,0000769397
1903,0000769397
1904,0001359841
1905,0001359841
1906,0000091419
1907,0000091419
1908,0000091419
1909,0000091419
1910,0000091419
1911,0001748790
1912,0001748790
1913,0001748790
1914,0001748790
1915,0001748790
1916,0001551182
1917,0001551182
1918,0001551182
1919,0001551182
1920,0001551182
1921,0001524472
1922,0001524472
1923,0001524472
1924,0001524472
1925,0001524472
1926,0000014272
1927,0000014272
1928,0000014272
1929,0000014272
1930,0000014272
1931,0000037785
1932,0000037785
1933,0000037785
1934,0000037785
1935,0000037785
1936,0000049826
1937,0000049826
1938,0000049826
1939,0000049826
1940,0000049826
1941,0000027904
1942,0000027904
1943,0000027904
1944,0000027904
1945,0000027904
1946,0000100493
1947,0000100493
1948,0000100493
1949,0000100493
1950,0000100493
1951,0000900075
1952,0000900075
1953,0000900075
1954,0000900075
1955,0000900075
1956,0001037646
1957,0001037646
1958,0001037646
1959,0001037646
1960,0001037646
1961,0000916365
1962,0000916365
1963,0000916365
1964,0000916365
1965,0000916365
1966,0001040971
1967,0001040971
1968,0001095073
1969,0000101778
1970,0000101778
1971,0000101778
1972,0000101778
1973,0000101778
1974,0000320187
1975,0000320187
1976,0000320187
1977,0000320187
1978,0000320187
1979,0000920148
1980,0000920148
1981,0000920148
1982,0000920148
1983,0000920148
1984,0000277135
1985,0000277135
1986,0000277135
1987,0000277135
1988,0000277135
1989,0000021665
1990,0000021665
1991,0000021665
1992,0000021665
1993,0000021665
1994,0001393311
1995,0001393311
1996,0001393311
1997,0001393311
1998,0001393311
1999,0000010795
2000,0000010795
2001,0000010795
2002,0000010795
2003,0000010795
2004,0001075531
2005,0001075531
2006,0001075531
2007,0001075531
2008,0001075531
2009,0000065984
2010,0000065984
2011,0000065984
2012,0000065984
2013,0000065984
2014,0000731802
2015,0000731802
2016,0000731802
2017,0000731802
2018,0000731802
2019,0000896159
2020,0000896159
2021,0000896159
2022,0000896159
2023,0000896159
2024,0000079879
2025,0000079879
2026,0000079879
2027,0000079879
2028,0000079879
2029,0000051434
2030,0000051434
2031,0000051434
2032,0000051434
2033,0000051434
2034,0000004127
2035,0000004127
2036,0000004127
2037,0000004127
2038,0000004127
2039,0000898293
2040,0001306830
2041,0001306830
2042,0001306830
2043,0001306830
2044,0001306830
2045,0001701605
2046,0001701605
2047,0001701605
2048,0001701605
2049,0001701605
2050,0001397187
2051,0001097864
2052,0001097864
2053,0000797468
2054,0000797468
2055,0000797468
2056,0000797468
2057,0000797468
2058,0000794367
2059,0001067701
2060,0001067701
2061,0001067701
2062,0001067701
2063,0001067701
2064,0000859737
2065,0000859737
2066,0000859737
2067,0000859737
2068,0000859737
2069,0000842023
2070,0000842023
2071,0000842023
2072,0001365135
2073,0001365135
2074,0000796343
2075,0000796343
2076,0000796343
2077,0000796343
2078,0000796343
2079,0000052988
2080,0000052988
2081,0000052988
2082,0000052988
2083,0000052988
2084,0000945841
2085,0000945841
2086,0000945841
2087,0000945841
2088,0000827052
2089,0000827052
2090,0000827052
2091,0000827052
2092,0000827052
2093,0000916076
2094,0000916076
2095,0000916076
2096,0000916076
2097,0000916076
2098,0000831001
2099,0000831001
2100,0000831001
2101,0000831001
2102,0000831001
2103,0000864749
2104,0000864749
2105,0000864749
2106,0001466258
2107,0001466258
2108,0001466258
2109,0001466258
2110,0000715957
2111,0000715957
2112,0000715957
2113,0000715957
2114,0000715957
2115,0001389170
2116,0001389170
2117,0000927066
2118,0000927066
2119,0000927066
2120,0000927066
2121,0000927066
2122,0001474735
2123,0001474735
2124,0001474735
2125,0000832101
2126,0000832101
2127,0000832101
2128,0000832101
2129,0000832101
2130,0001559720
2131,0001403161
2132,0001403161
2133,0001403161
2134,0001403161
2135,0001403161
2136,0001032208
2137,0001032208
2138,0001032208
2139,0001032208
2140,0001032208
2141,0000315293
2142,0000315293
2143,0000315293
2144,0000315293
2145,0000315293
2146,0001278021
2147,0001278021
2148,0001278021
2149,0001278021
2150,0001278021
2151,0000746515
2152,0000746515
2153,0000746515
2154,0000746515
2155,0000746515
2156,0000875320
2157,0000875320
2158,0000875320
2159,0000875320
2160,0000875320
2161,0001110803
2162,0001110803
2163,0001110803
2164,0001110803
2165,0001110803
2166,0000092380
2167,0000092380
2168,0000092380
2169,0000092380
2170,0000092380
2171,0000764622
2172,0000764622
2173,0000764622
2174,0000764622
2175,0000764622
2176,0001037038
2177,0001037038
2178,0001037038
2179,0001037038
2180,0001037038
2181,0000040704
2182,0000040704
2183,0000040704
2184,0000040704
2185,0000040704
2186,0000031462
2187,0000031462
2188,0000031462
2189,0000031462
2190,0000031462
2191,0001136869
2192,0001136869
2193,0001136869
2194,0001136869
2195,0001136869
2196,0000821189
2197,0000821189
2198,0000821189
2199,0000821189
2200,0000821189
2201,0000879101
2202,0000879101
2203,0000879101
2204,0000879101
2205,0000879101
2206,0000021076
2207,0000021076
2208,0000021076
2209,0000021076
2210,0000021076
2211,0001059556
2212,0001059556
2213,0001059556
2214,0001059556
2215,0001059556
2216,0001163165
2217,0001163165
2218,0001163165
2219,0001163165
2220,0001163165
2221,0000898173
2222,0000898173
2223,0000898173
2224,0000898173
2225,0000898173
2226,0000818479
2227,0000818479
2228,0000818479
2229,0000818479
2230,0000818479
2231,0000019617
2232,0000019617
2233,0000019617
2234,0000019617
2235,0000019617
2236,0000745732
2237,0000745732
2238,0000745732
2239,0000745732
2240,0000745732
2241,0000055067
2242,0000055067
2243,0000055067
2244,0000055067
2245,0000055067
2246,0001090012
2247,0001090012
2248,0001090012
2249,0001090012
2250,0001090012
2251,0000031791
2252,0000713676
2253,0000713676
2254,0000713676
2255,0000713676
2256,0000713676
2257,0000011544
2258,0000011544
2259,0000011544
2260,0000011544
2261,0000011544
2262,0000091142
2263,0000091142
2264,0000091142
2265,0000091142
2266,0000091142
2267,0000060086
2268,0000060086
2269,0000060086
2270,0000060086
2271,0000060086
2272,0001094285
2273,0001094285
2274,0001094285
2275,0001094285
2276,0000702165
2277,0000702165
2278,0000702165
2279,0000702165
2280,0000702165
2281,0000874761
2282,0000874761
2283,0000874761
2284,0000874761
2285,0000874761
2286,0000075677
2287,0000075677
2288,0000075677
2289,0000075677
2290,0000075677
2291,0001324424
2292,0001324424
2293,0001324424
2294,0001324424
2295,0001324424
2296,0000049071
2297,0000049071
2298,0000049071
2299,0000049071
2300,0000049071
2301,0001070750
2302,0001070750
2303,0001070750
2304,0001070750
2305,0001070750
2306,0000906163
2307,0000906163
2308,0000906163
2309,0000906163
2310,0000906163
2311,0000093751
2312,0000093751
2313,0000093751
2314,0000093751
2315,0000093751
2316,0001051470
2317,0001051470
2318,0001051470
2319,0001051470
2320,0001051470
2321,0001932393
2322,0000922864
2323,0000316709
2324,0000316709
2325,0000316709
2326,0000316709
2327,0000316709
2328,0000016918
2329,0000016918
2330,0000016918
2331,0000016918
2332,0000016918
2333,0001408198
2334,0001408198
2335,0001408198
2336,0001408198
2337,0001408198
2338,0000024741
2339,0000024741
2340,0000024741
2341,0000024741
2342,0000024741
2343,0000899689
2344,0000899689
2345,0000899689
2346,0000899689
