,0
418,1541555
419,3334712
420,3145995
421,3121628
422,3294566
423,3449607
424,830337
425,771007
426,967377
427,793590
428,967904
429,851549
430,1052959
431,946428
432,911284
433,1133945
434,1319184
435,1400847
436,2206495
437,1435828
438,2424707
439,1239125
440,1293559
441,1100499
442,1941768
443,1693764
444,990618
445,1204307
446,963928
447,1001535
448,1283029
449,1474684
450,1597329
451,1805102
452,2441163
453,1471468
454,2320077
455,1466680
456,1668184
457,4519998
458,4505439
459,6224992
460,5765265
461,4450685
462,2367757
463,1044912
464,1498442
465,1446209
466,1019687
467,1203607
468,1105559
469,1737546
470,1159610
471,1124826
472,1501373
473,1608513
474,918148
475,1246924
476,1008289
477,874593
478,1439641
479,4322564
480,5563655
481,5498193
482,1446868
483,2869049
484,4216563
485,4359673
486,3561883
487,3703834
488,3490739
489,965197
490,940637
491,913673
492,1052201
493,1503504
494,1056480
495,1406968
496,1048914
497,1558422
498,1160215
499,2626175
500,2754614
501,1487233
502,2004584
503,1382812
504,1475962
505,1489788
506,753050
507,714815
508,771661
509,716778
510,872236
511,988352
512,950816
513,1032317
514,1103872
515,1474698
516,1673143
517,1179342
518,1210542
519,1126012
520,1750179
521,1168629
522,1062994
523,911996
524,2450465
525,2455924
526,888704
527,1198768
528,1607100
529,1134720
530,1126421
531,1093538
532,1127641
533,1744760
534,1429185
535,1204302
536,1604375
537,1366266
538,1573555
539,1789485
540,2098968
541,1004588
542,2422633
543,1022102
544,2418293
545,1205337
546,1812728
547,1553814
548,1151659
549,1053132
550,971092
551,911294
552,1040032
553,2130977
554,1808953
555,2217453
556,2702014
557,2036569
558,847042
559,1692926
560,1334385
561,1323742
562,1376247
563,1610651
564,1110616
565,846792
566,845152
567,1112736
568,944216
569,3625907
570,1723350
571,3700966
572,3907981
573,1752546
574,1012622
575,1121995
576,1051832
577,1794396
578,2091966
579,1163210
580,937614
581,1070878
582,909946
583,1134546
584,1719548
585,1414460
586,1632691
587,1360570
588,1270786
589,1505674
590,1628816
591,1930224
592,1560308
593,1477134
594,1061478
595,1061262
596,1052300
597,1743797
598,1314073
599,1468449
600,1369725
601,1783014
602,1183729
603,1004122
604,997649
605,1023360
606,1274657
607,849286
608,759644
609,790977
610,722529
611,730989
612,1193082
613,968665
614,1041928
615,2893106
616,2914275
617,1253573
618,1257760
619,1371276
620,1268165
621,1243756
622,1612892
623,1532350
624,1176927
625,1070171
626,1474312
627,1105380
628,1814102
629,1093971
630,960534
631,863897
632,741945
633,1190720
634,1977554
635,3415910
636,2134297
637,2106562
638,3020960
639,866917
640,989402
641,1292731
642,5684569
643,3050842
644,5904688
645,4285602
646,3080288
647,1168292
648,1066640
649,917054
650,805978
651,1136172
652,976303
653,847514
654,1130743
655,1064784
656,1113620
657,3039738
658,2697840
659,2664452
660,2452068
661,2681013
662,1217577
663,1186541
664,1115013
665,828654
666,840831
667,1753920
668,2367624
669,2449777
670,1856144
671,1732927
672,532435
673,567549
674,767693
675,973586
676,541040
677,1430389
678,2683888
679,1229582
680,2545616
681,1106638
682,5030894
683,8381910
684,5459310
685,7849853
686,4454955
687,1134262
688,1130187
689,1539096
690,1110658
691,1496784
692,2057682
693,1612088
694,1431994
695,1437146
696,2352943
697,1926534
698,2050972
699,2352445
700,1974652
701,2274270
702,1499863
703,1518460
704,1555294
705,2145363
706,2285105
707,924751
708,948169
709,714264
710,744577
711,836010
712,705735
713,1191557
714,3165962
715,5381257
716,3118419
717,3223531
718,5397234
719,6378735
720,6695690
721,4594015
722,4424243
723,4752171
724,1308123
725,1361165
726,2459927
727,2411117
728,1421657
729,939721
730,995485
731,1308004
732,947597
733,1240517
734,829080
735,807009
736,766248
737,2174255
738,1806216
739,2471077
740,2010502
741,1005327
742,1050694
743,1002191
744,1764109
745,1008174
746,1616150
747,1230527
748,1211124
749,1226627
750,1423084
751,2141645
752,1888605
753,1393618
754,1921133
755,1423348
756,1583504
757,2441393
758,1515986
759,2210049
760,3002281
761,2636974
762,2494234
763,1164675
764,1219697
765,1752015
766,1680252
767,3233139
768,1790798
769,3358969
770,2963057
771,2933879
772,2667470
773,2699242
774,1813752
775,1488681
776,1496510
777,895221
778,1066641
779,1037310
780,1387718
781,1129141
782,1186514
783,971732
784,897907
785,1447257
786,1004302
787,6391449
788,5693436
789,5952176
790,5472165
791,5600359
792,2295669
793,2481530
794,3106448
795,2337531
796,3366087
797,524245
798,736935
799,529284
800,671043
801,384482
802,891818
803,778606
804,851560
805,2491571
806,2298708
807,2154507
808,2049006
809,2242558
810,1425301
811,2922199
812,1382714
813,4358275
814,1411930
815,1572940
816,1929591
817,1505271
818,1653397
819,1539686
820,901203
821,1085446
822,1206285
823,889353
824,914180
825,1739305
826,1922315
827,2063695
828,1184966
829,1067318
830,2050442
831,2070928
832,2614069
833,2651882
834,2039348
835,1395122
836,1716689
837,1941363
838,1515237
839,1789948
840,1973424
841,1659236
842,1441638
843,1481127
844,1259334
845,1365974
846,1446898
847,1360852
848,2195769
849,1666724
850,1436844
851,1686659
852,1509142
853,1435640
854,1466501
855,1261272
856,1067579
857,1040943
858,1378447
859,975420
860,1351730
861,1506960
862,1290248
863,1111925
864,1201898
865,629756
866,574634
867,567149
868,670554
869,573033
870,1118233
871,1119295
872,1150669
873,861133
874,1364425
875,1063563
876,940243
877,2194521
878,1332760
879,1353584
880,2111564
881,1364234
882,2948593
883,3030789
884,2366694
885,2331712
886,2279618
887,1154337
888,1068314
889,661868
890,1540464
891,769734
892,647556
893,1481034
894,2395833
895,2344661
896,2509761
897,2467641
898,4063272
899,1064796
900,754020
901,1047356
902,699501
903,774851
904,2935037
905,3056427
906,4705537
907,3007751
908,4362571
909,861761
910,721616
911,1473659
912,1576400
913,1388966
914,1748392
915,1489998
916,672863
917,605425
918,602721
919,619622
920,577085
921,1256833
922,1053073
923,1182404
924,1273555
925,1869721
926,1905441
927,1612518
928,1793729
929,1992852
930,1623875
931,1591654
932,1199405
933,1574059
934,1091329
935,1355130
936,876214
937,916836
938,1602444
939,1447029
940,1302243
941,1366819
942,1436745
943,3015830
944,2758165
945,4343212
946,4320117
947,2796437
948,1196267
949,1122714
950,1129333
951,1015575
952,1081201
953,714242
954,665208
955,790960
956,850789
957,1046180
958,852973
959,2316624
960,2225616
961,3541734
962,4411834
963,3456095
964,2353928
965,1328502
966,4693135
967,4661194
968,1724117
969,1629428
970,1956358
971,1471770
972,1657852
973,1762523
974,2298052
975,1707352
976,2320965
977,1786718
978,1775007
979,1806080
980,1720690
981,2352857
982,1809882
983,1867744
984,2379617
985,1137800
986,1100976
987,1638026
988,1477756
989,1522728
990,6744126
991,4559151
992,7076163
993,4364425
994,4453893
995,978900
996,694037
997,1226613
998,665568
999,669806
1000,767706
1001,2365312
1002,2035845
1003,2264074
1004,1841866
1005,1859876
1006,1808008
1007,1624456
1008,2277743
1009,2308487
1010,1651881
1011,1319765
1012,1314279
1013,2230275
1014,1293850
1015,1284434
1016,683569
1017,1002336
1018,535816
1019,538677
1020,559615
1021,1453038
1022,1620443
1023,114415
1024,1418570
1025,987766
1026,1559290
1027,896074
1028,1567948
1029,1073780
1030,2764437
1031,3554309
1032,2754810
1033,2890740
1034,3577387
1035,1261595
1036,972337
1037,750416
1038,1252620
1039,1043433
1040,2740539
1041,2010627
1042,2920166
1043,1937119
1044,1940605
1045,1070500
1046,851592
1047,809129
1048,939657
1049,1181101
1050,9376415
1051,9471933
1052,6375377
1053,6301149
1054,6287329
1055,1060031
1056,645363
1057,1157793
1058,664258
1059,656774
1060,2668666
1061,2639479
1062,3740661
1063,2756661
1064,4034778
1065,1945187
1066,2053207
1067,1139219
1068,2108691
1069,1467938
1070,1372227
1071,1135382
1072,3955138
1073,1909859
1074,4104829
1075,3941812
1076,1861984
1077,1109967
1078,1310627
1079,870285
1080,1191683
1081,869184
1082,1199512
1083,1170083
1084,1154904
1085,1624732
1086,1582416
1087,1010786
1088,986997
1089,1312861
1090,952462
1091,2160921
1092,3168010
1093,1932369
1094,2035882
1095,1961098
1096,2138540
1097,1525591
1098,1501604
1099,1519703
1100,1508699
1101,881325
1102,1000256
1103,2111263
1104,2041080
1105,1916068
1106,2081090
1107,2393203
1108,1399752
1109,1197039
1110,1247797
1111,4142968
1112,4327648
1113,2004879
1114,1966315
1115,981051
1116,989121
1117,895027
1118,5327929
1119,7867547
1120,5220205
1121,5315272
1122,7816128
1123,2637947
1124,1558607
1125,2975902
1126,1416088
1127,1686142
1128,1695324
1129,1672850
1130,1738296
1131,1844404
1132,503971
1133,1082840
1134,860982
1135,808270
1136,726507
1137,839869
1138,1597024
1139,2099857
1140,1773628
1141,1588646
1142,1450620
1143,1386057
1144,1383885
1145,1871077
1146,1435552
1147,1479620
1148,9700286
1149,9091666
1150,4565093
1151,7343389
1152,9166091
1153,1333113
1154,1214057
1155,1121699
1156,1158785
1157,1320935
1158,743290
1159,1117547
1160,1693136
1161,1837744
1162,1491388
1163,2675879
1164,3090110
1165,2707343
1166,2783370
1167,1848076
1168,1876868
1169,2357329
1170,1888045
1171,2638643
1172,2801943
1173,2808551
1174,2754585
1175,2781129
1176,3054374
1177,1181641
1178,1485264
1179,1440739
1180,14308868
1181,1437978
1182,3384546
1183,3501895
1184,2635115
1185,2620838
1186,2663296
1187,3046201
1188,2701792
1189,1992908
1190,2056102
1191,2114421
1192,1482893
1193,1273353
1194,1657088
1195,1388757
1196,1468645
1197,2519854
1198,2481562
1199,3350412
1200,2977420
1201,3177855
1202,1396902
1203,1394450
1204,1323381
1205,1178436
1206,1167879
1207,1017981
1208,1379901
1209,1051079
1210,965866
1211,1426581
1212,2067663
1213,1840089
1214,3814217
1215,3482528
1216,2155791
1217,1596316
1218,1532194
1219,721397
1220,1675068
1221,698121
1222,3960156
1223,3441289
1224,3165813
1225,3880196
1226,3885033
1227,1112582
1228,1115591
1229,1033758
1230,1403851
1231,988159
1232,1475667
1233,978770
1234,1246992
1235,1391361
1236,7641171
1237,4172024
1238,2771625
1239,7243746
1240,2929191
1241,1066840
1242,1079515
1243,1270586
1244,1074280
1245,1108964
1246,1566716
1247,1778993
1248,2201469
1249,1705060
1250,2162622
1251,1182786
1252,711116
1253,958882
1254,656623
1255,791038
1256,1833392
1257,1547651
1258,1555539
1259,1868670
1260,1443264
1261,884817
1262,918784
1263,1034944
1264,1214971
1265,921208
1266,1257236
1267,1389205
1268,1106859
1269,1145684
1270,1088028
1271,1438390
1272,1128871
1273,1349298
1274,1022864
1275,1484437
1276,1021112
1277,983472
1278,1139818
1279,749901
1280,1017684
1281,1128555
1282,1295751
1283,1977324
1284,3543942
1285,1950634
1286,1873148
1287,3335578
1288,1442591
1289,2804605
1290,1450126
1291,2162058
1292,1567127
1293,2224038
1294,3428841
1295,2579068
1296,2501028
1297,1487069
1298,1451189
1299,1546128
1300,2447013
1301,2367664
1302,1406913
1303,5196003
1304,5397769
1305,6848800
1306,5306761
1307,7014884
1308,1054659
1309,1151575
1310,900013
1311,1047147
1312,1066687
1313,1452027
1314,1293567
1315,830893
1316,808294
1317,905031
1318,1329168
1319,1746373
1320,2219851
1321,1851558
1322,1779594
1323,1927722
1324,2098968
1325,1004588
1326,2422633
1327,1022102
1328,2418293
1329,2534577
1330,3245425
1331,2770417
1332,2845842
1333,2520037
1334,1427044
1335,1208194
1336,1537596
1337,1192787
1338,1506421
1339,1235581
1340,1351402
1341,521375
1342,580410
1343,486308
1344,579216
1345,503096
1346,1521475
1347,1403501
1348,1319430
1349,1692644
1350,1306154
1351,6415212
1352,6788987
1353,7149965
1354,5520019
1355,5485674
1356,1462794
1357,2594370
1358,2357538
1359,1645183
1360,976158
1361,795619
1362,975445
1363,872712
1364,935422
1365,970955
1366,1634261
1367,905453
1368,1456991
1369,890347
1370,1788065
1371,1807383
1372,2524540
1373,1719279
1374,2388260
1375,2707899
1376,2610301
1377,3076396
1378,2313553
1379,2215810
1380,1164167
1381,1025872
1382,1068918
1383,1010758
1384,940488
1385,2098971
1386,2248190
1387,2988345
1388,2274628
1389,2914989
1390,2266943
1391,2706020
1392,2181582
1393,2427954
1394,2157785
1395,825679
1396,622479
1397,844158
1398,570535
1399,641021
1400,1014833
1401,1529979
1402,1047308
1403,921118
1404,992602
1405,685785
1406,537868
1407,972011
1408,583050
1409,1021141
1410,1112087
1411,1416244
1412,1103192
1413,1232243
1414,1082494
1415,1371954
1416,1922667
1417,1870021
1418,1366371
1419,1211465
1420,4042979
1421,2766889
1422,3912943
1423,2972413
1424,2921135
1425,1037674
1426,914988
1427,1153224
1428,1028706
1429,1174226
1430,1933043
1431,2094814
1432,1191398
1433,1161748
1434,1197902
1435,1633643
1436,1660817
1437,1605127
1438,1525219
1439,2042001
1440,2070934
1441,1626773
1442,1233393
1443,833858
1444,1269394
1445,1816103
1446,3628014
1447,3904237
1448,3722837
1449,3423497
1450,3474308
1451,1507188
1452,2046193
1453,3181481
1454,1445590
1455,1479772
1456,3824403
1457,2608028
1458,2768161
1459,3745763
1460,2543290
1461,946917
1462,1303382
1463,933634
1464,1220526
1465,955046
1466,1497036
1467,1373449
1468,963958
1469,1509692
1470,1651357
1471,1372077
1472,1832628
1473,1367883
1474,1715920
1475,1424234
1476,3499134
1477,2416995
1478,3399996
1479,2636271
1480,2648221
1481,707757
1482,735208
1483,734832
1484,927862
1485,1084373
1486,2398789
1487,1824261
1488,1749971
1489,1780694
1490,2643342
1491,2497124
1492,944185
1493,1185668
1494,677904
1495,767993
1496,704011
1497,903807
1498,961755
1499,1495027
1500,997197
1501,1517113
1502,1209517
1503,1251143
1504,1139200
1505,641832
1506,897850
1507,833819
1508,914416
1509,911961
1510,1070601
1511,1029828
1512,1296080
1513,1153525
1514,1429301
1515,1995532
1516,1557044
1517,1985502
1518,1721775
1519,2149167
1520,1819761
1521,1736721
1522,1499848
1523,1482533
1524,3498750
1525,2018858
1526,3720235
1527,2081021
1528,2248635
1529,2340969
1530,2888934
1531,1931635
1532,2120333
1533,4133244
1534,5399324
1535,2776938
1536,2646270
1537,4339899
1538,1544448
1539,1973647
1540,1447143
1541,2039843
1542,1515109
1543,2006084
1544,1687799
1545,1630928
1546,1971049
1547,2594278
1548,2594565
1549,2669919
1550,4390750
1551,4535130
1552,1622371
1553,1648066
1554,934719
1555,812568
1556,906453
1557,1080216
1558,963287
1559,1936212
1560,1699072
1561,1721942
1562,1829597
1563,1545165
1564,1318115
1565,1504541
1566,1421361
1567,1567122
1568,1307532
1569,1356015
1570,1297007
1571,1369818
1572,1790019
1573,1976159
1574,1777846
1575,1751112
1576,1057410
1577,868683
1578,1084953
1579,859384
1580,858484
1581,3103422
1582,1913581
1583,3070222
1584,1865974
1585,2031798
1586,1813445
1587,1739486
1588,2218127
1589,2174071
1590,1614937
1591,1119118
1592,2364186
1593,1179961
1594,2549840
1595,1314183
1596,2213070
1597,2894485
1598,2517711
1599,1714974
1600,2109307
1601,957322
1602,1264226
1603,1090206
1604,1416810
1605,969236
1606,1596152
1607,3309409
1608,2509391
1609,1957950
1610,1673303
1611,1202957
1612,1886192
1613,1298635
1614,1891556
1615,1221520
1616,1334460
1617,1135493
1618,1033022
1619,1154585
1620,1494632
1621,1184387
1622,1882377
1623,1027738
1624,967788
1625,913114
1626,1465996
1627,1404149
1628,1804570
1629,1808118
1630,1957867
1631,2264077
1632,3051088
1633,2337941
1634,3022610
1635,2450135
1636,1589840
1637,1720385
1638,1793803
1639,1820220
1640,1826994
1641,1759020
1642,2930712
1643,1834044
1644,1924945
1645,2631220
1646,1830858
1647,1176876
1648,1554692
1649,1640608
1650,1471359
1651,1898683
1652,1376624
1653,1696939
1654,1719269
1655,841648
1656,742480
1657,803360
1658,940449
1659,922208
1660,1524742
1661,1390707
1662,1500984
1663,2108910
1664,1523947
1665,2321529
1666,2096391
1667,3271026
1668,5266499
1669,4429916
1670,1147926
1671,1323506
1672,1829816
1673,1519134
1674,1496750
1675,1364040
1676,1474556
1677,1256582
1678,1266865
1679,1846666
1680,1279802
1681,2837429
1682,1787210
1683,2092245
1684,1907315
1685,2075466
1686,2212319
1687,1147019
1688,1319525
1689,1675074
1690,1698626
1691,1521942
1692,1213876
1693,1146750
1694,1127657
1695,1308838
1696,1404820
1697,1215585
1698,1313931
1699,1605090
1700,1473282
1701,1292709
1702,1638477
1703,1173377
1704,1184345
1705,1214942
1706,1578100
1707,1189674
1708,3146493
1709,1199194
1710,1202539
1711,2760336
1712,1136723
1713,2503629
1714,2409054
1715,1119003
1716,1083738
1717,2211792
1718,2463417
1719,2223801
1720,2689837
1721,1857954
1722,1795657
1723,2573742
1724,1970479
1725,1189290
1726,1065135
1727,1210114
1728,1128672
1729,1434265
1730,1585407
1731,2231206
1732,2213583
1733,1573926
1734,1562186
1735,2716841
1736,1634513
1737,1918443
1738,1710686
1739,1628705
1740,1789771
1741,1627809
1742,976350
1743,1236266
1744,1174436
1745,3577741
1746,4399367
1747,3506264
1748,3537496
1749,3802345
1750,1079429
1751,1079063
1752,2122699
1753,1181068
1754,1459822
1755,1388654
1756,1376061
1757,1483015
1758,1043842
1759,1017873
1760,1409548
1761,1542902
1762,1778103
1763,2048057
1764,1400137
1765,1052545
1766,951295
1767,994479
1768,1721779
1769,2204488
1770,1750722
1771,2351325
1772,1721572
1773,1153168
1774,1628757
1775,1758150
1776,1309361
1777,1151636
1778,1184358
1779,1187915
1780,1808286
1781,969373
1782,1958368
1783,1135145
1784,1272983
1785,1401851
1786,1470349
1787,984745
1788,1732801
1789,1736465
1790,2146081
1791,2246125
1792,1782891
1793,1605854
1794,1197463
1795,1051413
1796,1615968
1797,938667
1798,1535471
1799,1462839
1800,2264577
1801,2342253
1802,1562263
1803,1578311
1804,1654017
1805,1258477
1806,1220599
1807,1186263
1808,1720899
1809,1603691
1810,1210360
1811,903919
1812,995646
1813,1181387
1814,2513057
1815,878570
1816,994774
1817,974616
1818,921509
1819,1170983
1820,1072198
1821,6811191
1822,7308100
1823,7473592
1824,8685779
1825,6389815
1826,1809884
1827,3714192
1828,3555788
1829,2006315
1830,1833220
1831,1257173
1832,1070121
1833,1029531
1834,1122764
1835,1186940
1836,957286
1837,1387218
1838,966054
1839,1264716
1840,960235
1841,10147347
1842,9877751
1843,5244855
1844,4039644
1845,1006079
1846,1281316
1847,1041378
1848,651778
1849,669937
1850,754396
1851,713584
1852,601167
1853,8343505
1854,6271827
1855,4364606
1856,10507712
1857,5548778
1858,3230182
1859,2981325
1860,3168981
1861,4053505
1862,3865315
1863,1221989
1864,1460972
1865,1420360
1866,1487489
1867,2146853
1868,1759082
1869,1923625
1870,1951417
1871,1588546
1872,2401671
1873,1957187
1874,1262233
1875,1133595
1876,1215181
1877,1282449
1878,1181193
1879,1117070
1880,1065251
1881,1029007
1882,881104
1883,846552
1884,1054119
1885,1048606
1886,1450212
1887,1710607
1888,1072749
1889,2806081
1890,2822223
1891,3444208
1892,3192446
1893,3140831
1894,2231611
1895,1257527
1896,1267315
1897,1916632
1898,1254760
1899,1253318
1900,1483710
1901,1061118
1902,930441
1903,934413
1904,1293619
1905,1902497
1906,1295593
1907,1509783
1908,1074927
1909,1281274
1910,1064143
1911,1328876
1912,1892065
1913,1660724
1914,1336172
1915,1310038
1916,1410788
1917,2169846
1918,2384457
1919,1485704
1920,1408827
1921,1556511
1922,1172105
1923,1224230
1924,1152993
1925,1590239
1926,1642256
1927,1949051
1928,1719235
1929,2733999
1930,2113281
1931,1566684
1932,2019057
1933,2075429
1934,1618315
1935,1424032
1936,953015
1937,978804
1938,1384987
1939,952311
1940,1219963
1941,1167411
1942,1262558
1943,1198495
1944,1311034
1945,1169567
1946,1154385
1947,1287893
1948,1667731
1949,1683800
1950,1211973
1951,785698
1952,1008027
1953,744214
1954,958483
1955,758379
1956,1243219
1957,1000323
1958,997786
1959,1341164
1960,1038324
1961,651805
1962,642564
1963,689955
1964,647117
1965,800803
1966,2455212
1967,2412435
1968,1870763
1969,1345072
1970,1403500
1971,1865702
1972,1458641
1973,1912181
1974,883051
1975,945361
1976,1044566
1977,1197236
1978,963342
1979,1818996
1980,1266298
1981,1402242
1982,1189867
1983,1621782
1984,905431
1985,1002971
1986,668657
1987,774223
1988,680963
1989,1542580
1990,1210983
1991,1638472
1992,1115961
1993,1309533
1994,956072
1995,874537
1996,2784715
1997,1725090
1998,3001092
1999,1157898
2000,1205345
2001,1229421
2002,1139779
2003,1496424
2004,1301293
2005,1201662
2006,1024853
2007,1106985
2008,1174460
2009,20236294
2010,12838295
2011,12418644
2012,12818129
2013,20921918
2014,1193487
2015,1602220
2016,1558591
2017,1242694
2018,1230257
2019,5291272
2020,3216095
2021,3474738
2022,3480782
2023,5083449
2024,1178801
2025,1648713
2026,1669934
2027,1159711
2028,1227567
2029,1513577
2030,1516378
2031,1497904
2032,2141227
2033,1932726
2034,570397
2035,598813
2036,709924
2037,632564
2038,610676
2039,1176670
2040,2515973
2041,1485476
2042,1371110
2043,2686116
2044,1402377
2045,947461
2046,1216729
2047,1009626
2048,884780
2049,1269401
2050,753341
2051,1144683
2052,1357654
2053,1595520
2054,1660020
2055,1512832
2056,2149813
2057,1708684
2058,1717567
2059,968963
2060,1856638
2061,1120361
2062,1775109
2063,979476
2064,1324858
2065,1206299
2066,1757593
2067,1646333
2068,1352634
2069,862687
2070,1072048
2071,948884
2072,1611598
2073,2165335
2074,858489
2075,868360
2076,1107753
2077,1293492
2078,1460763
2079,1321346
2080,1743353
2081,1325343
2082,1295257
2083,1263174
2084,951653
2085,1007934
2086,729375
2087,756775
2088,2456253
2089,2219455
2090,2613047
2091,1955526
2092,2388080
2093,2791201
2094,2877255
2095,3053578
2096,2737849
2097,1920549
2098,6320504
2099,6716949
2100,6170358
2101,6517164
2102,6365913
2103,826130
2104,757367
2105,742595
2106,2329802
2107,1244769
2108,1329849
2109,1651675
2110,2314726
2111,7685778
2112,7613443
2113,5726570
2114,8180630
2115,3375585
2116,3446316
2117,2243921
2118,1209384
2119,1106308
2120,1127297
2121,1996671
2122,1057069
2123,962741
2124,1022051
2125,1292399
2126,1265391
2127,1411633
2128,1241221
2129,1545152
2130,1069160
2131,1158111
2132,1653640
2133,1188111
2134,1010113
2135,1158581
2136,5423141
2137,4250296
2138,5647899
2139,4386271
2140,4244438
2141,1348933
2142,1280386
2143,2577827
2144,1393888
2145,2559823
2146,1411661
2147,2177251
2148,2228911
2149,1872904
2150,1977328
2151,1080056
2152,1120831
2153,617509
2154,1086251
2155,1066820
2156,950074
2157,1583294
2158,1318940
2159,988007
2160,1358850
2161,878925
2162,902951
2163,931409
2164,1066820
2165,778766
2166,2377079
2167,1233968
2168,1501104
2169,1486623
2170,1325917
2171,2362607
2172,1798428
2173,1806840
2174,2371563
2175,1738881
2176,1126684
2177,1196279
2178,1465613
2179,1307851
2180,1878756
2181,1571923
2182,1574477
2183,2073645
2184,2137226
2185,1425023
2186,3359454
2187,2778493
2188,2959300
2189,2972668
2190,2833002
2191,2926411
2192,2875666
2193,2855063
2194,3313937
2195,2999266
2196,1362741
